"","job_id","N_size","mni_location","mni_size","rho","loading_quality","target_loading","TT","J","mu_alpha","mu_beta","var_alpha","var_beta","cov_ab","tau_un","lambda_un","sd.lambda","nrep","seed","model","N","nrep_ok","err.perc","phi11.m","phi22.m","phi12.m","cor12.m","k1.m","k2.m","phi11.bias","phi22.bias","phi12.bias","cor12.bias","k1.bias","k2.bias","phi11.rbias","phi22.rbias","phi12.rbias","cor12.rbias","k1.rbias","k2.rbias","phi11.rmse","phi22.rmse","phi12.rmse","cor12.rmse","k1.rmse","k2.rmse","phi11.cov","phi22.cov","phi12.cov","cor12.cov","k1.cov","k2.cov","phi11.power","phi22.power","phi12.power","cor12.power","k1.power","k2.power","rho_IS.m","d_slope.m","std_tot_eff.m","slope_rel.m","r_int.m","r_slope.m","r_int.sd","r_slope.sd","chisq.m","df.m","pvalue.chi.m","cfi.m","tli.m","rmsea.m","srmr.m","chisq.sd","cfi.sd","tli.sd","rmsea.sd","srmr.sd","chisq.reject","m.i1t1","m.i2t1","m.i3t1","m.i4t1","m.i5t1","m.i1t2","m.i2t2","m.i3t2","m.i4t2","m.i5t2","m.i1t3","m.i2t3","m.i3t3","m.i4t3","m.i5t3","m.i1t4","m.i2t4","m.i3t4","m.i4t4","m.i5t4","m.i1t5","m.i2t5","m.i3t5","m.i4t5","m.i5t5","admissible.m"
"98",98,500,"loading","weak","Basic","vgood",0.7,5,5,1,0.125,1,0.2025,0.18,1,1,0,2000,218,"sum",500,1999,5e-04,24.6049638365417,5.39483070157168,4.70522077642747,0.41777703165203,9.96893560138173,0.679914113411819,-0.960700225958284,0.217783728915425,0.103401245177467,0.0177770316520301,0.000341851381726427,-0.000632761588181146,-0.0375777536468317,0.0420671726692262,0.0224696436866527,0.0444425791300753,3.42928391205055e-05,-0.000929783989061951,3.57421393385975,0.668001026059203,1.07751387767886,0.119752614205333,0.311906216611116,0.133906010726106,0.919959979989995,0.939969984992496,0.946473236618309,0.951975987993997,0.944972486243122,0.946973486743372,1,1,0.992496248124062,0.984992496248124,1,0.998499249624812,0.41777703165203,0.294202132511221,0.552106683991706,0.599321641422228,0.832182192125101,0.865980759668383,0.0146460978132763,0.0117816021742854,10.3411663948337,10,0.480516882544937,0.998410790665516,0.999737133568346,0.0126850414091929,0.0244336551820577,4.70614564601929,0.00253616139242329,0.00367780933900175,0.0156909728959943,0.00767161103251243,0.0580290145072536,1.99938997735338,1.99868049675976,2.00144276906083,2.00029057870802,1.99976784031526,2.12657980454122,2.12693863400007,2.12415692914533,2.12383305506882,2.13663467728087,2.25060497100209,2.24973148378646,2.25213181296037,2.25145425952103,2.2990072847747,2.37393903288756,2.37499673043228,2.37199412444187,2.37457343835034,2.49243383526798,2.49914942632411,2.50090909774114,2.49577459929845,2.50075510776421,2.72310085572783,0.9995
"99",99,800,"loading","weak","Basic","vgood",0.7,5,5,1,0.125,1,0.2025,0.18,1,1,0,2000,218,"sum",800,2000,0,24.5161965667227,5.41516889282671,4.70540161892358,0.414042318947083,9.96056120246673,0.68417248302679,-1.04946749577729,0.238121920170455,0.103582087673578,0.0140423189470829,-0.00803254753326789,0.00362560802678944,-0.0410498821079583,0.0459957040042615,0.0225089417284127,0.0351057973677073,-0.000805785423171436,0.00532749199206805,2.83133233585569,0.547989694777811,0.835766630519506,0.092491064642268,0.24408148502235,0.104511018190433,0.914,0.937,0.95,0.953,0.9445,0.9595,1,1,1,0.9995,1,1,0.414042318947083,0.294988930085229,0.555151885516556,0.600964062246584,0.833172270774758,0.866712209557439,0.011505554540327,0.00922972494261476,10.3284151403678,10,0.477679962856555,0.999064326109774,0.999846269167569,0.00966453700438732,0.0193368023324647,4.51142663096898,0.00153292319408048,0.00219962603292343,0.0121231312538614,0.00581457454894127,0.0515,1.99678495303726,2.00013439773532,1.99835043857525,1.99986361563565,1.99958641945526,2.12336146701394,2.12400786848679,2.12635906138378,2.12440148690176,2.13599741973408,2.25090263638531,2.24910881592693,2.25063215915686,2.24955601214497,2.29757724415345,2.37342271524276,2.37685688496872,2.37553662666336,2.37535877664813,2.49283253180579,2.50269614227889,2.50075936470677,2.50062229157641,2.49896174960713,2.72695410661883,1
"100",100,200,"loading","weak","Basic","poor",0.3,5,5,1,0.125,1,0.2025,0.18,1,1,0,2000,218,"sum",200,1521,0.2395,29.389507346967,6.02716477377188,3.04223347824041,0.303478131163824,9.98709985153188,0.673413479144208,3.82384328446696,0.850117801115631,-1.5595860530096,-0.0965218688361758,0.0185061015318767,-0.00713339585579263,0.149569488010124,0.16420901830826,-0.338906391791067,-0.241304672090439,0.0018564405367484,-0.0104818582199685,11.1567788193468,2.10138024196367,3.62165880400867,0.328422310820803,0.729600053224188,0.313348926228651,0.983563445101907,0.975673898750822,0.982905982905983,0.911242603550296,0.949375410913872,0.947403024326101,0.612097304404997,0.808678500986193,0.0216962524654832,0.00460223537146614,1,0.577909270216962,0.303478131163824,0.286382969149503,0.525306962300046,0.304530959856329,0.700679027832829,0.740889212004769,0.0438518524618686,0.0358036205846765,10.1787347925728,10,0.491314863759212,0.986482551991407,0.999624821488312,0.0190794647861975,0.0446820278392326,4.68969303591806,0.0227218957199271,0.0341908701260071,0.0245449101866094,0.0116235848860275,0.0585141354372124,2.00903836007217,1.99015914378293,2.01355235437631,2.00807527793392,2.02347609130942,2.12341970229137,2.12709790361013,2.11269921807999,2.13696863885677,2.14237677084983,2.25369243635222,2.24680325262701,2.26100340508625,2.24896880877073,2.30672861396913,2.37363112863758,2.37243871176431,2.37082338635256,2.38077721731615,2.48688528497361,2.50198586107871,2.5181642135602,2.5024464775019,2.5003831165418,2.72466893773762,0.7605
"101",101,500,"loading","weak","Basic","poor",0.3,5,5,1,0.125,1,0.2025,0.18,1,1,0,2000,218,"sum",500,1749,0.1255,26.2423802568574,5.60720748968187,4.10088800600635,0.392057586357832,9.96825845288417,0.680779075277986,0.676716194357424,0.430160517025616,-0.50093152524365,-0.00794241364216822,-0.000335297115827263,0.000232200277985646,0.0264697288012181,0.0830899389744012,-0.108855099997279,-0.0198560341054206,-3.36353475962708e-05,0.000341196597200811,7.44709161316553,1.36834238936705,2.41722572402134,0.266924107681762,0.459779640414854,0.190127774757364,0.978845054316752,0.966266437964551,0.980560320182962,0.927958833619211,0.950829045168668,0.95368782161235,0.928530588907947,0.995425957690109,0.305889079473985,0.000571755288736421,1,0.941109205260149,0.392057586357832,0.29374217298486,0.548797820078631,0.290574101069611,0.710075159356656,0.746523166358198,0.0248303050370844,0.0222908194271334,10.0974447408176,10,0.49511042908812,0.994825338700132,0.999819626217288,0.0114987044735975,0.0282693759928187,4.51268845814481,0.00885681637202021,0.0129815734891763,0.0152411028785046,0.00704378706817706,0.0566037735849057,1.99816784753753,1.995956520815,2.00456603967873,2.00097486419134,1.99934558019515,2.12909957446406,2.13021798302706,2.12154789629774,2.12053843753799,2.13810523586251,2.24989083710978,2.24716833047735,2.25464973601943,2.25253792064375,2.3014514033999,2.3710752385364,2.37437189649435,2.36501329962293,2.37305256922782,2.49476588872988,2.4997724030551,2.50525699060029,2.48925365842304,2.50477703081839,2.72186771602628,0.8745
"102",102,800,"loading","weak","Basic","poor",0.3,5,5,1,0.125,1,0.2025,0.18,1,1,0,2000,218,"sum",800,1860,0.07,25.0980058362411,5.49993770821406,4.46966904941647,0.421597557022578,9.96605230228352,0.684191694697364,-0.46765822625893,0.322890735557812,-0.132150481833534,0.0215975570225778,-0.00254144771648582,0.0036448196973635,-0.0182924341458783,0.0623696746935527,-0.028717006596223,0.0539938925564445,-0.000254945459733056,0.00535572174563802,6.022703224906,1.11490051474457,1.9729490901521,0.235885328153817,0.360806000382976,0.149453392383483,0.973118279569892,0.959139784946237,0.977956989247312,0.945698924731183,0.954838709677419,0.963440860215054,0.994086021505376,1,0.537096774193548,0.0365591397849462,1,0.995698924731183,0.421597557022578,0.296161804918576,0.558602381240932,0.286846964087221,0.711903879944251,0.747797087202151,0.0195260928759313,0.0168202239820094,10.109172073928,10,0.49248011641874,0.996799746855513,0.999879392110055,0.00919150897237443,0.0223292334841455,4.48938980824869,0.0054088472700145,0.0080096999261239,0.0119504949639474,0.00555287516178479,0.0543010752688172,1.9912177867174,2.00165741908088,1.99609713089537,2.0008134387122,1.99994946677754,2.12005947649811,2.12207419665147,2.12940245302614,2.12330103629629,2.13711920169151,2.25373634655398,2.24814532242915,2.25289331641547,2.24953915470033,2.30002137108724,2.36977164910307,2.38047535453625,2.37636034068314,2.3758060133417,2.49634003014733,2.5063273125788,2.50029071617391,2.49986348323922,2.49468786481704,2.72870310382866,0.93
"103",103,200,"loading","weak","Cor.Unique","vgood",0.7,5,5,1,0.125,1,0.2025,0.18,1,1,0,2000,218,"sum",200,1653,0.1735,25.5395763984696,5.42202881142072,4.41913033451834,0.426719642476223,9.98736553985481,0.683718529698264,-0.0260876640303931,0.244981838764471,-0.182689196731665,0.0267196424762235,0.0187717898548143,0.0031716546982637,-0.00102041800935102,0.0473207680089438,-0.0396993396831536,0.0667991061905587,0.00188309307466907,0.00466045002155612,7.06826963021124,1.37233517496194,2.2503439835154,0.2615024328159,0.498093674613643,0.215615386378627,0.978221415607985,0.980036297640653,0.980641258318209,0.942528735632184,0.940713853599516,0.949183303085299,0.955837870538415,0.97156684815487,0.372050816696915,0.00241984271022384,1,0.892921960072595,0.426719642476223,0.300970642628668,0.558856566084153,0.59473724868722,0.811156013627829,0.849480381855095,0.0301549019189669,0.0248497255268655,6.02396735812297,6,0.495469403043226,0.997443043697704,0.999967109849263,0.0199999852500851,0.0283585075169255,3.39750595906281,0.00443618569092867,0.0107369381022009,0.0269914599525464,0.0103207009595411,0.0381125226860254,2.00323994812845,2.00544268472246,2.00119072688257,2.00464611493153,2.00469325564119,2.13077791162939,2.1359577001151,2.13230641876937,2.12738901642994,2.13809973708752,2.25292753810582,2.25200634845682,2.25509694843149,2.25156583574112,2.30267642679668,2.37457869934792,2.38043623186583,2.37197005827209,2.37765626595982,2.48898663024602,2.50549043197573,2.50619489421432,2.50564628490655,2.50534753002405,2.72923601983343,0.8265
"104",104,500,"loading","weak","Cor.Unique","vgood",0.7,5,5,1,0.125,1,0.2025,0.18,1,1,0,2000,218,"sum",500,1919,0.0405,24.6119262785419,5.27477453198338,4.80277411228827,0.452602150328713,9.97226774512127,0.680238612971926,-0.953737783958118,0.0977275593271314,0.200954581038268,0.0526021503287126,0.00367399512126665,-0.000308262028074119,-0.0373054179866609,0.0188770856906073,0.0436685053974036,0.131505375821781,0.000368557011490879,-0.000452962226994458,4.92495888223501,0.970437492351732,1.6085224444503,0.211388026689164,0.312595061146286,0.135630841212931,0.96039603960396,0.958832725377801,0.97029702970297,0.956748306409588,0.949973944762897,0.951537258989057,0.999478895257947,1,0.815007816571131,0.515372589890568,1,0.997394476289734,0.452602150328713,0.299836602118373,0.556431137224294,0.589276096227272,0.819703612379161,0.855387629593265,0.0191309730919139,0.0167306775948356,6.20468278392025,6,0.482678441129739,0.998885227428862,0.999757727378051,0.0135182390587524,0.0181587792281352,3.55060051411004,0.00190245912455415,0.00446061424092149,0.0176507813947825,0.00647598880231626,0.0526315789473684,2.00138818443473,2.00188472615945,1.99984895835069,2.00003543040229,1.99879194107331,2.12597963988024,2.12653983708721,2.12536234499884,2.12741937082628,2.13478791250683,2.25065149179809,2.25093508084848,2.25036570627078,2.25262969655174,2.29804270047072,2.37552875187365,2.37755402774849,2.37059199430077,2.37511642899838,2.49200199242877,2.49772774864768,2.49902772021059,2.49633662135755,2.49958769656869,2.72304895372383,0.9595
"105",105,800,"loading","weak","Cor.Unique","vgood",0.7,5,5,1,0.125,1,0.2025,0.18,1,1,0,2000,218,"sum",800,1972,0.014,24.1866363546143,5.21993457623881,4.95643742943176,0.463510169473682,9.9601392103861,0.683336013313009,-1.37902770788573,0.0428876035825607,0.354617898181758,0.0635101694736817,-0.00845453961390372,0.00278913831300907,-0.0539406175608988,0.00828418281871524,0.0770603661820333,0.158775423684204,-0.000848117580667155,0.00409837795965057,4.14905879238381,0.800201456937168,1.37545379646824,0.185598997579698,0.246743657245969,0.106907568003849,0.936612576064909,0.955882352941177,0.951825557809331,0.967545638945233,0.948275862068966,0.956389452332657,1,1,0.955882352941177,0.889452332657201,1,1,0.463510169473682,0.301814131330776,0.56125519933533,0.586329740987755,0.822461000260416,0.857642012956176,0.0148812159851307,0.0131914630261621,6.14269612850468,6,0.492600726974998,0.999309771975989,0.999895014308165,0.0102834121609247,0.0142245567196686,3.63134572346369,0.00123774419282768,0.00285529483562545,0.014134180419907,0.00522233452075278,0.0588235294117647,1.99875041043428,1.99844700953417,1.99887178542484,1.99852384005408,1.99841444143689,2.12865924728043,2.12399213393072,2.12430668055933,2.12372160687845,2.13472465976137,2.25014210947891,2.24951510354254,2.24941965115079,2.24847389071133,2.29770985621057,2.3755976383914,2.37520921450235,2.37627563457457,2.37369504350364,2.49269821672759,2.49990476579175,2.50268814892907,2.49952941277504,2.50079553900734,2.72641571488804,0.986
"106",106,200,"loading","weak","Cor.Unique","poor",0.3,5,5,1,0.125,1,0.2025,0.18,1,1,0,2000,218,"sum",200,1218,0.391,36.8821432150791,7.17750718883197,0.443859008249723,0.143786333954095,10.0224175512716,0.675508191675902,11.3164791525791,2.00046021617572,-4.15796052300028,-0.256213666045905,0.0538238012716386,-0.00503868332409802,0.442643661628107,0.38640951622452,-0.903547063235408,-0.640534165114761,0.00539933742125248,-0.00740387401543504,20.4367003973217,3.53903291415695,6.61599233253729,0.439791674888486,0.778787054998879,0.325000233496574,0.96551724137931,0.94991789819376,0.959770114942529,0.801313628899836,0.950738916256158,0.944170771756979,0.270935960591133,0.443349753694581,0.00738916256157635,0.0525451559934319,1,0.557471264367816,0.143786333954095,0.273642130818486,0.490804478616686,0.345694971870336,0.652978527186555,0.700429537875424,0.0629561848776878,0.0599393157408419,6.04594332489488,6,0.494152220143272,0.992441352961076,1.00012501770556,0.0201971873019726,0.0315470492621889,3.41233024012559,0.0132531594848136,0.0323787249054065,0.0269957976687487,0.0100519952418084,0.0476190476190476,2.00355670787185,2.00246730780042,2.00561162376715,2.00248510815134,2.01509024781245,2.13160353073958,2.14774802404699,2.13636761972889,2.12104093807428,2.13199156746474,2.25240617385865,2.25748993125448,2.25072586627015,2.25361636144423,2.30103221167031,2.36813346078941,2.38639036351702,2.36000278354143,2.37772569678629,2.47866961519369,2.50726266102927,2.50150340226181,2.51619040684538,2.5013628853682,2.73368157674991,0.609
"107",107,500,"loading","weak","Cor.Unique","poor",0.3,5,5,1,0.125,1,0.2025,0.18,1,1,0,2000,218,"sum",500,1433,0.2835,30.6820671150254,6.06242072855199,2.81415734926031,0.295130470241427,9.97844181177146,0.676755043382722,5.11640305252544,0.885373755895736,-1.78766218198969,-0.104869529758573,0.00984806177145977,-0.00379183161727789,0.2001279153171,0.171019069475714,-0.388468554633672,-0.262173824396433,0.000987908828309888,-0.00557174201597486,12.2928388418679,2.12177284746713,3.89701368218528,0.341245791836703,0.470462371416688,0.203586002498043,0.976971388695045,0.964410327983252,0.968597348220516,0.87857641311933,0.960223307745987,0.941381716678297,0.517096999302163,0.73831123517097,0.00488485694347523,0.0118632240055827,1,0.918353105373343,0.295130470241427,0.286721077713774,0.514361261887866,0.307693332578233,0.67770192106188,0.720387000540173,0.0356851089075942,0.0310708172573801,6.11625861693763,6,0.490559500592545,0.996832831942013,0.999594267843452,0.0128690622425999,0.0201169868339289,3.51151044628026,0.00565650454574999,0.0132127870891998,0.0175124112147652,0.0064002730345198,0.0593161200279135,2.00318174737694,2.00158570107384,2.00387935244982,2.00202203881698,2.00045933338313,2.12722896635348,2.12897500291146,2.1253049663467,2.13171635549821,2.13234919358067,2.25124999586575,2.25527757313052,2.24486414930838,2.25435912475642,2.29428950293584,2.37603011412684,2.38234254423808,2.36064310560024,2.37474497595591,2.4934199102509,2.4941271212047,2.49503522496126,2.49528632427405,2.50298084182805,2.72586140673784,0.7165
"108",108,800,"loading","weak","Cor.Unique","poor",0.3,5,5,1,0.125,1,0.2025,0.18,1,1,0,2000,218,"sum",800,1544,0.228,28.0706187356009,5.84837923734997,3.53879250660865,0.351628679325575,9.96121364638048,0.684584222425682,2.50495467310087,0.671332264693718,-1.06302702464135,-0.0483713206744247,-0.00738010361951919,0.00403734742568154,0.0979812089753291,0.129674748604661,-0.231001458753989,-0.120928301686062,-0.00074033547806271,0.00593250454008996,9.59694490927479,1.72796955574056,3.11279008118364,0.305078279188666,0.377898805234108,0.159605031881729,0.978626943005181,0.970854922279793,0.965673575129534,0.895077720207254,0.951424870466321,0.95919689119171,0.687823834196891,0.908678756476684,0.0582901554404145,0.00518134715025907,1,0.992875647668394,0.351628679325575,0.291935809295409,0.538977976163126,0.299469030196754,0.68346700563262,0.725344772470263,0.0269276372902273,0.0221505785715605,6.05830986548027,6,0.498195120115576,0.998048920840937,0.999924384914933,0.00999145648679794,0.0158535877778797,3.58344129821292,0.00354871263408109,0.00834607227372051,0.013914966725505,0.00516635306130162,0.0563471502590674,2.00216161198718,1.99476000596473,2.00156646921532,1.99660893210995,2.00045209089492,2.13657172951621,2.1220251547966,2.12300554153527,2.12118196936599,2.13315223182043,2.24654807854205,2.25104976944519,2.24526974984936,2.24619503257745,2.29627922534619,2.37655050355133,2.3753398543338,2.37866369888195,2.37062044858541,2.49592139357808,2.50244491994046,2.50466427901551,2.50030156298742,2.50037480431346,2.73118050541193,0.772
"109",109,200,"none","none","Basic","vgood",0.7,5,5,1,0.125,1,0.2025,0.18,1,1,0,2000,218,"sum",200,1978,0.011,25.0584672793274,5.05992140697397,4.46980600381713,0.419769496488643,10.020225337866,0.624224959270303,0.0584672793274217,-0.00257859302602579,-0.0301939961828745,0.0197694964886429,0.0202253378659906,-0.000775040729696906,0.00233869117309687,-0.0005093517088446,-0.00670977692952766,0.0494237412216072,0.00202253378659906,-0.00124006516751505,5.28076772339782,0.959837511661893,1.60689284433787,0.186977833354935,0.492476438538198,0.208947877646824,0.942366026289181,0.945399393326593,0.956521739130435,0.965116279069767,0.944388270980789,0.946410515672396,1,1,0.778058645096057,0.64206268958544,1,0.856420626895854,0.419769496488643,0.281266512944063,0.507426636293355,0.584857437593522,0.827772574694332,0.861947923380819,0.0249882208906308,0.0194597413085732,10.0496280631576,10,0.498421641032693,0.996445767569155,0.999965262739592,0.0180734445138066,0.0376987671684664,4.54702554072618,0.00608169101795035,0.00900091993258523,0.0241315427173491,0.0118244379647777,0.0601617795753286,2.00542139076973,1.99936419558297,2.0068696576974,2.0051123961376,2.01005358284901,2.12815221755786,2.12933232922047,2.12471266453988,2.13249924934627,2.13083433241121,2.25291750870967,2.25070718758926,2.25526315505155,2.25140198318085,2.25486355938644,2.37634256744065,2.3759599932048,2.37544173327498,2.37863531377529,2.3753855602879,2.50422013999059,2.50941079183117,2.50436792385718,2.50370591650028,2.50322288559962,0.989
"110",110,500,"none","none","Basic","vgood",0.7,5,5,1,0.125,1,0.2025,0.18,1,1,0,2000,218,"sum",500,1999,5e-04,25.0584472143042,5.04864463325657,4.48109858335825,0.407863957373838,10.0038694313358,0.623217406130685,0.0584472143042265,-0.0138553667434335,-0.018901416641754,0.00786395737383806,0.00386943133575266,-0.00178259386931534,0.00233788857216906,-0.00273686256660415,-0.00420031480927866,0.0196598934345952,0.000386943133575266,-0.00285215019090455,3.45230499478248,0.604454132478232,1.05547659440556,0.119389119214723,0.312937912970993,0.130546115045228,0.939469734867434,0.946473236618309,0.948474237118559,0.95247623811906,0.943971985992996,0.946973486743372,1,1,0.988494247123562,0.977988994497249,1,0.996998499249625,0.407863957373838,0.278827417215871,0.501317891052653,0.587083502345865,0.832111395042836,0.865017074581212,0.0146292247920691,0.0118200414977816,10.173243969114,10,0.490522501294363,0.998488826645671,0.99986851688117,0.0120624315027682,0.0241135650886112,4.63574840413939,0.0024772280097659,0.00364733633640801,0.0154662480784186,0.00748221863193732,0.0515257628814407,1.99938997735338,1.99868049675976,2.00144276906083,2.00029057870802,1.99976784031526,2.12657980454122,2.12693863400007,2.12415692914533,2.12383305506882,2.12608415117776,2.25060497100209,2.24973148378646,2.25213181296037,2.25145425952103,2.25209694732897,2.37393903288756,2.37499673043228,2.37199412444187,2.37457343835034,2.37639358074027,2.49914942632411,2.50090909774114,2.49577459929845,2.50075510776421,2.49827258643815,0.9995
"111",111,800,"none","none","Basic","vgood",0.7,5,5,1,0.125,1,0.2025,0.18,1,1,0,2000,218,"sum",800,2000,0,24.9712494413733,5.06793973742563,4.48158511919961,0.404089916524809,9.99563916687388,0.627371986373436,-0.0287505586266696,0.00543973742562728,-0.0184148808003895,0.00408991652480875,-0.00436083312611781,0.00237198637343611,-0.00115002234506679,0.00107451603469181,-0.00409219573341989,0.0102247913120219,-0.000436083312611781,0.00379517819749778,2.63590665615434,0.47241571469306,0.815766908807178,0.0919761015871049,0.244795872681223,0.101908712534863,0.945,0.945,0.9545,0.9475,0.9435,0.9585,1,1,0.9995,0.999,1,1,0.404089916524809,0.279660609842242,0.504328143324533,0.588766103138167,0.833074030082322,0.865792310237801,0.0114918574314488,0.00924510620295467,10.0137794073199,10,0.497462178202175,0.999150123960099,1.00000118610395,0.00887595295129873,0.0188339979496173,4.42013316358192,0.00146820156617595,0.00217110373174758,0.0117617626605164,0.0055828872375159,0.048,1.99678495303726,2.00013439773532,1.99835043857525,1.99986361563565,1.99958641945526,2.12336146701394,2.12400786848679,2.12635906138378,2.12440148690176,2.12545128211549,2.25090263638531,2.24910881592693,2.25063215915686,2.24955601214497,2.25071859506482,2.37342271524276,2.37685688496872,2.37553662666336,2.37535877664813,2.3768044615348,2.50269614227889,2.50075936470677,2.50062229157641,2.49896174960713,2.50180699308074,1
"112",112,200,"none","none","Basic","poor",0.3,5,5,1,0.125,1,0.2025,0.18,1,1,0,2000,218,"sum",200,1528,0.236,29.7853533177778,5.71136482669552,2.7913778440504,0.290640272710032,10.0199074055421,0.617193867339326,4.78535331777784,0.648864826695521,-1.7086221559496,-0.109359727289968,0.0199074055421024,-0.00780613266067415,0.191414132711113,0.128170829964547,-0.379693812433245,-0.27339931822492,0.00199074055421024,-0.0124898122570786,11.6018117290506,1.98281548987948,3.67012304010396,0.335246647790649,0.731906270912982,0.30975431281653,0.977748691099476,0.981675392670157,0.982329842931937,0.903141361256545,0.948952879581152,0.946335078534031,0.6282722513089,0.768979057591623,0.0176701570680628,0.00523560209424084,1,0.515052356020942,0.290640272710032,0.27053333605036,0.477773246322878,0.294122562730645,0.699295446809183,0.735063153859598,0.0436633921014901,0.0373543752338134,10.1582835163967,10,0.492327692768472,0.986212524604347,0.99978578710933,0.01898630579096,0.0446460669795902,4.6752059935062,0.023244452161256,0.035110433963677,0.0244508402292262,0.0115563598729458,0.0569371727748691,2.00903836007217,1.99015914378293,2.01355235437631,2.00807527793392,2.02347609130942,2.12341970229137,2.12709790361013,2.11269921807999,2.13696863885677,2.13177938443266,2.25369243635222,2.24680325262701,2.26100340508625,2.24896880877073,2.25975793539983,2.37363112863758,2.37243871176431,2.37082338635256,2.38077721731615,2.37064830499229,2.50198586107871,2.5181642135602,2.5024464775019,2.5003831165418,2.49887759384247,0.764
"113",113,500,"none","none","Basic","poor",0.3,5,5,1,0.125,1,0.2025,0.18,1,1,0,2000,218,"sum",500,1756,0.122,26.6986557719057,5.29039721445106,3.8507128892026,0.378959905853329,10.0011454010774,0.624464962793946,1.69865577190575,0.227897214451057,-0.649287110797398,-0.0210400941466708,0.00114540107737186,-0.000535037206053774,0.0679462308762298,0.0450167337187273,-0.144286024621644,-0.0526002353666769,0.000114540107737186,-0.000856059529686039,7.61980231388017,1.29316952261882,2.45226159659237,0.270742723063932,0.461028489570889,0.18813023928126,0.973234624145786,0.975512528473804,0.977220956719818,0.919703872437358,0.951025056947608,0.954441913439636,0.938496583143508,0.990318906605923,0.275626423690205,0.000569476082004556,1,0.908314350797267,0.378959905853329,0.277853850114846,0.498366342980506,0.279562714851283,0.708613032732707,0.741578765710493,0.0247811299966489,0.0229924673736495,10.0865495031878,10,0.49588716968909,0.994705487422542,0.999865804462139,0.0114313883756895,0.0282547154088563,4.50442089625853,0.00904225310856722,0.0133067100253372,0.0152658050240076,0.00699636382762083,0.0523917995444191,1.99816784753753,1.995956520815,2.00456603967873,2.00097486419134,1.99934558019515,2.12909957446406,2.13021798302706,2.12154789629774,2.12053843753799,2.1275547097594,2.24989083710978,2.24716833047735,2.25464973601943,2.25253792064375,2.25454106595417,2.3710752385364,2.37437189649435,2.36501329962293,2.37305256922782,2.37872563420217,2.4997724030551,2.50525699060029,2.48925365842304,2.50477703081839,2.4970394467366,0.878
"114",114,800,"none","none","Basic","poor",0.3,5,5,1,0.125,1,0.2025,0.18,1,1,0,2000,218,"sum",800,1865,0.0675,25.5621967447505,5.18361680740881,4.20877680922109,0.407630071637787,9.99756479960817,0.628634878479651,0.56219674475053,0.121116807408812,-0.291223190778913,0.00763007163778694,-0.0024352003918352,0.00363487847965095,0.0224878697900212,0.0239243076363085,-0.0647162646175363,0.0190751790944673,-0.00024352003918352,0.00581580556744151,6.05428842057044,1.05461989570436,1.98228300212294,0.237265893507135,0.362075919225958,0.148104628445326,0.968364611260054,0.966219839142091,0.975871313672922,0.93887399463807,0.954423592493298,0.961394101876676,0.993565683646113,0.999463806970509,0.498123324396783,0.020911528150134,1,0.99088471849866,0.407630071637787,0.280721664888613,0.508284938835942,0.275727562201133,0.710345383304801,0.743117341405053,0.0194946306894026,0.0172485465109456,10.0458911865289,10,0.496279420625907,0.996774028843403,0.999994398151994,0.00907623077550215,0.0222533804731557,4.46254847417638,0.00549575882226724,0.00819746456457875,0.0118520803913544,0.00549086656783056,0.0514745308310992,1.9912177867174,2.00165741908088,1.99609713089537,2.0008134387122,1.99994946677754,2.12005947649811,2.12207419665147,2.12940245302614,2.12330103629629,2.12657306407292,2.25373634655398,2.24814532242915,2.25289331641547,2.24953915470033,2.2531627219986,2.36977164910307,2.38047535453625,2.37636034068314,2.3758060133417,2.38031195987633,2.5063273125788,2.50029071617391,2.49986348323922,2.49468786481704,2.50355599029057,0.9325
"115",115,200,"none","none","Cor.Unique","vgood",0.7,5,5,1,0.125,1,0.2025,0.18,1,1,0,2000,218,"sum",200,1671,0.1645,26.2321627464898,5.20340232765337,4.0231875140588,0.395118486896632,10.0219990447056,0.627904213334372,1.23216274648978,0.140902327653367,-0.4768124859412,-0.00488151310336814,0.0219990447055762,0.00290421333437201,0.0492865098595912,0.0278325585488133,-0.105958330209156,-0.0122037827584204,0.00219990447055762,0.00464674133499522,7.26526353690547,1.31950384761089,2.27748889835998,0.258287760080517,0.499146732923058,0.210250454638077,0.973070017953321,0.982046678635548,0.974266906044285,0.925194494314782,0.941352483542789,0.947935368043088,0.96229802513465,0.965290245362059,0.323758228605625,0,1,0.857570317175344,0.395118486896632,0.282457053989883,0.505987602988273,0.590765090527069,0.811155884943506,0.848057009931948,0.030264552624673,0.0257200043608988,5.99040707949796,6,0.499158472836652,0.997453073568758,1.00009224571245,0.019775339934558,0.0283480600948296,3.42099885519089,0.00447879303858846,0.0108715106395078,0.0269886689931401,0.0104533208184933,0.0394973070017953,2.00323994812845,2.00544268472246,2.00119072688257,2.00464611493153,2.00469325564119,2.13077791162939,2.1359577001151,2.13230641876937,2.12738901642994,2.12750235067034,2.25292753810582,2.25200634845682,2.25509694843149,2.25156583574112,2.25570574822738,2.37457869934792,2.38043623186583,2.37197005827209,2.37765626595982,2.3727496502647,2.50549043197573,2.50619489421432,2.50564628490655,2.50534753002405,2.50344467593828,0.8355
