"job_id","model","N","N_size","mni_location","mni_size","rho","loading_quality","target_loading","TT","J","mu_alpha","mu_beta","var_alpha","var_beta","cov_ab","tau_un","lambda_un","sd.lambda","nrep","seed"
444,"sum","large",800,"loading","weak",0.15,"vgood",0.7,5,5,1,0.125,1,0.2025,0.18,1,1,0,2000,218
445,"sum","small",200,"loading","weak",0.15,"good",0.5,5,5,1,0.125,1,0.2025,0.18,1,1,0,2000,218
446,"sum","medium",500,"loading","weak",0.15,"good",0.5,5,5,1,0.125,1,0.2025,0.18,1,1,0,2000,218
447,"sum","large",800,"loading","weak",0.15,"good",0.5,5,5,1,0.125,1,0.2025,0.18,1,1,0,2000,218
448,"sum","small",200,"loading","weak",0.15,"poor",0.3,5,5,1,0.125,1,0.2025,0.18,1,1,0,2000,218
449,"sum","medium",500,"loading","weak",0.15,"poor",0.3,5,5,1,0.125,1,0.2025,0.18,1,1,0,2000,218
450,"sum","large",800,"loading","weak",0.15,"poor",0.3,5,5,1,0.125,1,0.2025,0.18,1,1,0,2000,218
451,"sum","small",200,"none","none",0,"vgood",0.7,5,5,1,0.125,1,0.2025,0.18,1,1,0,2000,218
452,"sum","medium",500,"none","none",0,"vgood",0.7,5,5,1,0.125,1,0.2025,0.18,1,1,0,2000,218
453,"sum","large",800,"none","none",0,"vgood",0.7,5,5,1,0.125,1,0.2025,0.18,1,1,0,2000,218
454,"sum","small",200,"none","none",0,"good",0.5,5,5,1,0.125,1,0.2025,0.18,1,1,0,2000,218
455,"sum","medium",500,"none","none",0,"good",0.5,5,5,1,0.125,1,0.2025,0.18,1,1,0,2000,218
456,"sum","large",800,"none","none",0,"good",0.5,5,5,1,0.125,1,0.2025,0.18,1,1,0,2000,218
457,"sum","small",200,"none","none",0,"poor",0.3,5,5,1,0.125,1,0.2025,0.18,1,1,0,2000,218
458,"sum","medium",500,"none","none",0,"poor",0.3,5,5,1,0.125,1,0.2025,0.18,1,1,0,2000,218
459,"sum","large",800,"none","none",0,"poor",0.3,5,5,1,0.125,1,0.2025,0.18,1,1,0,2000,218
460,"sum","small",200,"none","none",0.15,"vgood",0.7,5,5,1,0.125,1,0.2025,0.18,1,1,0,2000,218
461,"sum","medium",500,"none","none",0.15,"vgood",0.7,5,5,1,0.125,1,0.2025,0.18,1,1,0,2000,218
462,"sum","large",800,"none","none",0.15,"vgood",0.7,5,5,1,0.125,1,0.2025,0.18,1,1,0,2000,218
463,"sum","small",200,"none","none",0.15,"good",0.5,5,5,1,0.125,1,0.2025,0.18,1,1,0,2000,218
464,"sum","medium",500,"none","none",0.15,"good",0.5,5,5,1,0.125,1,0.2025,0.18,1,1,0,2000,218
465,"sum","large",800,"none","none",0.15,"good",0.5,5,5,1,0.125,1,0.2025,0.18,1,1,0,2000,218
466,"sum","small",200,"none","none",0.15,"poor",0.3,5,5,1,0.125,1,0.2025,0.18,1,1,0,2000,218
467,"sum","medium",500,"none","none",0.15,"poor",0.3,5,5,1,0.125,1,0.2025,0.18,1,1,0,2000,218
468,"sum","large",800,"none","none",0.15,"poor",0.3,5,5,1,0.125,1,0.2025,0.18,1,1,0,2000,218
469,"sum","small",200,"residual","strong",0,"vgood",0.7,5,5,1,0.125,1,0.2025,0.18,1,1,0,2000,218
470,"sum","medium",500,"residual","strong",0,"vgood",0.7,5,5,1,0.125,1,0.2025,0.18,1,1,0,2000,218
471,"sum","large",800,"residual","strong",0,"vgood",0.7,5,5,1,0.125,1,0.2025,0.18,1,1,0,2000,218
472,"sum","small",200,"residual","strong",0,"good",0.5,5,5,1,0.125,1,0.2025,0.18,1,1,0,2000,218
473,"sum","medium",500,"residual","strong",0,"good",0.5,5,5,1,0.125,1,0.2025,0.18,1,1,0,2000,218
474,"sum","large",800,"residual","strong",0,"good",0.5,5,5,1,0.125,1,0.2025,0.18,1,1,0,2000,218
475,"sum","small",200,"residual","strong",0,"poor",0.3,5,5,1,0.125,1,0.2025,0.18,1,1,0,2000,218
476,"sum","medium",500,"residual","strong",0,"poor",0.3,5,5,1,0.125,1,0.2025,0.18,1,1,0,2000,218
477,"sum","large",800,"residual","strong",0,"poor",0.3,5,5,1,0.125,1,0.2025,0.18,1,1,0,2000,218
478,"sum","small",200,"residual","strong",0.15,"vgood",0.7,5,5,1,0.125,1,0.2025,0.18,1,1,0,2000,218
479,"sum","medium",500,"residual","strong",0.15,"vgood",0.7,5,5,1,0.125,1,0.2025,0.18,1,1,0,2000,218
480,"sum","large",800,"residual","strong",0.15,"vgood",0.7,5,5,1,0.125,1,0.2025,0.18,1,1,0,2000,218
481,"sum","small",200,"residual","strong",0.15,"good",0.5,5,5,1,0.125,1,0.2025,0.18,1,1,0,2000,218
482,"sum","medium",500,"residual","strong",0.15,"good",0.5,5,5,1,0.125,1,0.2025,0.18,1,1,0,2000,218
483,"sum","large",800,"residual","strong",0.15,"good",0.5,5,5,1,0.125,1,0.2025,0.18,1,1,0,2000,218
484,"sum","small",200,"residual","strong",0.15,"poor",0.3,5,5,1,0.125,1,0.2025,0.18,1,1,0,2000,218
485,"sum","medium",500,"residual","strong",0.15,"poor",0.3,5,5,1,0.125,1,0.2025,0.18,1,1,0,2000,218
486,"sum","large",800,"residual","strong",0.15,"poor",0.3,5,5,1,0.125,1,0.2025,0.18,1,1,0,2000,218
487,"sum","small",200,"residual","weak",0,"vgood",0.7,5,5,1,0.125,1,0.2025,0.18,1,1,0,2000,218
488,"sum","medium",500,"residual","weak",0,"vgood",0.7,5,5,1,0.125,1,0.2025,0.18,1,1,0,2000,218
489,"sum","large",800,"residual","weak",0,"vgood",0.7,5,5,1,0.125,1,0.2025,0.18,1,1,0,2000,218
490,"sum","small",200,"residual","weak",0,"good",0.5,5,5,1,0.125,1,0.2025,0.18,1,1,0,2000,218
491,"sum","medium",500,"residual","weak",0,"good",0.5,5,5,1,0.125,1,0.2025,0.18,1,1,0,2000,218
492,"sum","large",800,"residual","weak",0,"good",0.5,5,5,1,0.125,1,0.2025,0.18,1,1,0,2000,218
493,"sum","small",200,"residual","weak",0,"poor",0.3,5,5,1,0.125,1,0.2025,0.18,1,1,0,2000,218
494,"sum","medium",500,"residual","weak",0,"poor",0.3,5,5,1,0.125,1,0.2025,0.18,1,1,0,2000,218
495,"sum","large",800,"residual","weak",0,"poor",0.3,5,5,1,0.125,1,0.2025,0.18,1,1,0,2000,218
496,"sum","small",200,"residual","weak",0.15,"vgood",0.7,5,5,1,0.125,1,0.2025,0.18,1,1,0,2000,218
497,"sum","medium",500,"residual","weak",0.15,"vgood",0.7,5,5,1,0.125,1,0.2025,0.18,1,1,0,2000,218
498,"sum","large",800,"residual","weak",0.15,"vgood",0.7,5,5,1,0.125,1,0.2025,0.18,1,1,0,2000,218
499,"sum","small",200,"residual","weak",0.15,"good",0.5,5,5,1,0.125,1,0.2025,0.18,1,1,0,2000,218
500,"sum","medium",500,"residual","weak",0.15,"good",0.5,5,5,1,0.125,1,0.2025,0.18,1,1,0,2000,218
501,"sum","large",800,"residual","weak",0.15,"good",0.5,5,5,1,0.125,1,0.2025,0.18,1,1,0,2000,218
502,"sum","small",200,"residual","weak",0.15,"poor",0.3,5,5,1,0.125,1,0.2025,0.18,1,1,0,2000,218
503,"sum","medium",500,"residual","weak",0.15,"poor",0.3,5,5,1,0.125,1,0.2025,0.18,1,1,0,2000,218
504,"sum","large",800,"residual","weak",0.15,"poor",0.3,5,5,1,0.125,1,0.2025,0.18,1,1,0,2000,218
505,"sum_scaled","small",200,"intercept","strong",0,"vgood",0.7,5,5,1,0.125,1,0.2025,0.18,1,1,0,2000,218
506,"sum_scaled","medium",500,"intercept","strong",0,"vgood",0.7,5,5,1,0.125,1,0.2025,0.18,1,1,0,2000,218
507,"sum_scaled","large",800,"intercept","strong",0,"vgood",0.7,5,5,1,0.125,1,0.2025,0.18,1,1,0,2000,218
508,"sum_scaled","small",200,"intercept","strong",0,"good",0.5,5,5,1,0.125,1,0.2025,0.18,1,1,0,2000,218
509,"sum_scaled","medium",500,"intercept","strong",0,"good",0.5,5,5,1,0.125,1,0.2025,0.18,1,1,0,2000,218
510,"sum_scaled","large",800,"intercept","strong",0,"good",0.5,5,5,1,0.125,1,0.2025,0.18,1,1,0,2000,218
511,"sum_scaled","small",200,"intercept","strong",0,"poor",0.3,5,5,1,0.125,1,0.2025,0.18,1,1,0,2000,218
512,"sum_scaled","medium",500,"intercept","strong",0,"poor",0.3,5,5,1,0.125,1,0.2025,0.18,1,1,0,2000,218
513,"sum_scaled","large",800,"intercept","strong",0,"poor",0.3,5,5,1,0.125,1,0.2025,0.18,1,1,0,2000,218
514,"sum_scaled","small",200,"intercept","strong",0.15,"vgood",0.7,5,5,1,0.125,1,0.2025,0.18,1,1,0,2000,218
515,"sum_scaled","medium",500,"intercept","strong",0.15,"vgood",0.7,5,5,1,0.125,1,0.2025,0.18,1,1,0,2000,218
516,"sum_scaled","large",800,"intercept","strong",0.15,"vgood",0.7,5,5,1,0.125,1,0.2025,0.18,1,1,0,2000,218
517,"sum_scaled","small",200,"intercept","strong",0.15,"good",0.5,5,5,1,0.125,1,0.2025,0.18,1,1,0,2000,218
518,"sum_scaled","medium",500,"intercept","strong",0.15,"good",0.5,5,5,1,0.125,1,0.2025,0.18,1,1,0,2000,218
519,"sum_scaled","large",800,"intercept","strong",0.15,"good",0.5,5,5,1,0.125,1,0.2025,0.18,1,1,0,2000,218
520,"sum_scaled","small",200,"intercept","strong",0.15,"poor",0.3,5,5,1,0.125,1,0.2025,0.18,1,1,0,2000,218
521,"sum_scaled","medium",500,"intercept","strong",0.15,"poor",0.3,5,5,1,0.125,1,0.2025,0.18,1,1,0,2000,218
522,"sum_scaled","large",800,"intercept","strong",0.15,"poor",0.3,5,5,1,0.125,1,0.2025,0.18,1,1,0,2000,218
523,"sum_scaled","small",200,"intercept","weak",0,"vgood",0.7,5,5,1,0.125,1,0.2025,0.18,1,1,0,2000,218
524,"sum_scaled","medium",500,"intercept","weak",0,"vgood",0.7,5,5,1,0.125,1,0.2025,0.18,1,1,0,2000,218
525,"sum_scaled","large",800,"intercept","weak",0,"vgood",0.7,5,5,1,0.125,1,0.2025,0.18,1,1,0,2000,218
526,"sum_scaled","small",200,"intercept","weak",0,"good",0.5,5,5,1,0.125,1,0.2025,0.18,1,1,0,2000,218
527,"sum_scaled","medium",500,"intercept","weak",0,"good",0.5,5,5,1,0.125,1,0.2025,0.18,1,1,0,2000,218
528,"sum_scaled","large",800,"intercept","weak",0,"good",0.5,5,5,1,0.125,1,0.2025,0.18,1,1,0,2000,218
529,"sum_scaled","small",200,"intercept","weak",0,"poor",0.3,5,5,1,0.125,1,0.2025,0.18,1,1,0,2000,218
530,"sum_scaled","medium",500,"intercept","weak",0,"poor",0.3,5,5,1,0.125,1,0.2025,0.18,1,1,0,2000,218
531,"sum_scaled","large",800,"intercept","weak",0,"poor",0.3,5,5,1,0.125,1,0.2025,0.18,1,1,0,2000,218
532,"sum_scaled","small",200,"intercept","weak",0.15,"vgood",0.7,5,5,1,0.125,1,0.2025,0.18,1,1,0,2000,218
533,"sum_scaled","medium",500,"intercept","weak",0.15,"vgood",0.7,5,5,1,0.125,1,0.2025,0.18,1,1,0,2000,218
534,"sum_scaled","large",800,"intercept","weak",0.15,"vgood",0.7,5,5,1,0.125,1,0.2025,0.18,1,1,0,2000,218
535,"sum_scaled","small",200,"intercept","weak",0.15,"good",0.5,5,5,1,0.125,1,0.2025,0.18,1,1,0,2000,218
536,"sum_scaled","medium",500,"intercept","weak",0.15,"good",0.5,5,5,1,0.125,1,0.2025,0.18,1,1,0,2000,218
537,"sum_scaled","large",800,"intercept","weak",0.15,"good",0.5,5,5,1,0.125,1,0.2025,0.18,1,1,0,2000,218
538,"sum_scaled","small",200,"intercept","weak",0.15,"poor",0.3,5,5,1,0.125,1,0.2025,0.18,1,1,0,2000,218
539,"sum_scaled","medium",500,"intercept","weak",0.15,"poor",0.3,5,5,1,0.125,1,0.2025,0.18,1,1,0,2000,218
540,"sum_scaled","large",800,"intercept","weak",0.15,"poor",0.3,5,5,1,0.125,1,0.2025,0.18,1,1,0,2000,218
541,"sum_scaled","small",200,"loading","strong",0,"vgood",0.7,5,5,1,0.125,1,0.2025,0.18,1,1,0,2000,218
542,"sum_scaled","medium",500,"loading","strong",0,"vgood",0.7,5,5,1,0.125,1,0.2025,0.18,1,1,0,2000,218
543,"sum_scaled","large",800,"loading","strong",0,"vgood",0.7,5,5,1,0.125,1,0.2025,0.18,1,1,0,2000,218
544,"sum_scaled","small",200,"loading","strong",0,"good",0.5,5,5,1,0.125,1,0.2025,0.18,1,1,0,2000,218
545,"sum_scaled","medium",500,"loading","strong",0,"good",0.5,5,5,1,0.125,1,0.2025,0.18,1,1,0,2000,218
546,"sum_scaled","large",800,"loading","strong",0,"good",0.5,5,5,1,0.125,1,0.2025,0.18,1,1,0,2000,218
547,"sum_scaled","small",200,"loading","strong",0,"poor",0.3,5,5,1,0.125,1,0.2025,0.18,1,1,0,2000,218
548,"sum_scaled","medium",500,"loading","strong",0,"poor",0.3,5,5,1,0.125,1,0.2025,0.18,1,1,0,2000,218
549,"sum_scaled","large",800,"loading","strong",0,"poor",0.3,5,5,1,0.125,1,0.2025,0.18,1,1,0,2000,218
550,"sum_scaled","small",200,"loading","strong",0.15,"vgood",0.7,5,5,1,0.125,1,0.2025,0.18,1,1,0,2000,218
551,"sum_scaled","medium",500,"loading","strong",0.15,"vgood",0.7,5,5,1,0.125,1,0.2025,0.18,1,1,0,2000,218
552,"sum_scaled","large",800,"loading","strong",0.15,"vgood",0.7,5,5,1,0.125,1,0.2025,0.18,1,1,0,2000,218
553,"sum_scaled","small",200,"loading","strong",0.15,"good",0.5,5,5,1,0.125,1,0.2025,0.18,1,1,0,2000,218
554,"sum_scaled","medium",500,"loading","strong",0.15,"good",0.5,5,5,1,0.125,1,0.2025,0.18,1,1,0,2000,218
555,"sum_scaled","large",800,"loading","strong",0.15,"good",0.5,5,5,1,0.125,1,0.2025,0.18,1,1,0,2000,218
556,"sum_scaled","small",200,"loading","strong",0.15,"poor",0.3,5,5,1,0.125,1,0.2025,0.18,1,1,0,2000,218
557,"sum_scaled","medium",500,"loading","strong",0.15,"poor",0.3,5,5,1,0.125,1,0.2025,0.18,1,1,0,2000,218
558,"sum_scaled","large",800,"loading","strong",0.15,"poor",0.3,5,5,1,0.125,1,0.2025,0.18,1,1,0,2000,218
559,"sum_scaled","small",200,"loading","weak",0,"vgood",0.7,5,5,1,0.125,1,0.2025,0.18,1,1,0,2000,218
560,"sum_scaled","medium",500,"loading","weak",0,"vgood",0.7,5,5,1,0.125,1,0.2025,0.18,1,1,0,2000,218
561,"sum_scaled","large",800,"loading","weak",0,"vgood",0.7,5,5,1,0.125,1,0.2025,0.18,1,1,0,2000,218
562,"sum_scaled","small",200,"loading","weak",0,"good",0.5,5,5,1,0.125,1,0.2025,0.18,1,1,0,2000,218
563,"sum_scaled","medium",500,"loading","weak",0,"good",0.5,5,5,1,0.125,1,0.2025,0.18,1,1,0,2000,218
564,"sum_scaled","large",800,"loading","weak",0,"good",0.5,5,5,1,0.125,1,0.2025,0.18,1,1,0,2000,218
565,"sum_scaled","small",200,"loading","weak",0,"poor",0.3,5,5,1,0.125,1,0.2025,0.18,1,1,0,2000,218
566,"sum_scaled","medium",500,"loading","weak",0,"poor",0.3,5,5,1,0.125,1,0.2025,0.18,1,1,0,2000,218
567,"sum_scaled","large",800,"loading","weak",0,"poor",0.3,5,5,1,0.125,1,0.2025,0.18,1,1,0,2000,218
568,"sum_scaled","small",200,"loading","weak",0.15,"vgood",0.7,5,5,1,0.125,1,0.2025,0.18,1,1,0,2000,218
569,"sum_scaled","medium",500,"loading","weak",0.15,"vgood",0.7,5,5,1,0.125,1,0.2025,0.18,1,1,0,2000,218
570,"sum_scaled","large",800,"loading","weak",0.15,"vgood",0.7,5,5,1,0.125,1,0.2025,0.18,1,1,0,2000,218
571,"sum_scaled","small",200,"loading","weak",0.15,"good",0.5,5,5,1,0.125,1,0.2025,0.18,1,1,0,2000,218
572,"sum_scaled","medium",500,"loading","weak",0.15,"good",0.5,5,5,1,0.125,1,0.2025,0.18,1,1,0,2000,218
573,"sum_scaled","large",800,"loading","weak",0.15,"good",0.5,5,5,1,0.125,1,0.2025,0.18,1,1,0,2000,218
574,"sum_scaled","small",200,"loading","weak",0.15,"poor",0.3,5,5,1,0.125,1,0.2025,0.18,1,1,0,2000,218
575,"sum_scaled","medium",500,"loading","weak",0.15,"poor",0.3,5,5,1,0.125,1,0.2025,0.18,1,1,0,2000,218
576,"sum_scaled","large",800,"loading","weak",0.15,"poor",0.3,5,5,1,0.125,1,0.2025,0.18,1,1,0,2000,218
577,"sum_scaled","small",200,"none","none",0,"vgood",0.7,5,5,1,0.125,1,0.2025,0.18,1,1,0,2000,218
578,"sum_scaled","medium",500,"none","none",0,"vgood",0.7,5,5,1,0.125,1,0.2025,0.18,1,1,0,2000,218
579,"sum_scaled","large",800,"none","none",0,"vgood",0.7,5,5,1,0.125,1,0.2025,0.18,1,1,0,2000,218
580,"sum_scaled","small",200,"none","none",0,"good",0.5,5,5,1,0.125,1,0.2025,0.18,1,1,0,2000,218
581,"sum_scaled","medium",500,"none","none",0,"good",0.5,5,5,1,0.125,1,0.2025,0.18,1,1,0,2000,218
582,"sum_scaled","large",800,"none","none",0,"good",0.5,5,5,1,0.125,1,0.2025,0.18,1,1,0,2000,218
583,"sum_scaled","small",200,"none","none",0,"poor",0.3,5,5,1,0.125,1,0.2025,0.18,1,1,0,2000,218
584,"sum_scaled","medium",500,"none","none",0,"poor",0.3,5,5,1,0.125,1,0.2025,0.18,1,1,0,2000,218
585,"sum_scaled","large",800,"none","none",0,"poor",0.3,5,5,1,0.125,1,0.2025,0.18,1,1,0,2000,218
586,"sum_scaled","small",200,"none","none",0.15,"vgood",0.7,5,5,1,0.125,1,0.2025,0.18,1,1,0,2000,218
587,"sum_scaled","medium",500,"none","none",0.15,"vgood",0.7,5,5,1,0.125,1,0.2025,0.18,1,1,0,2000,218
588,"sum_scaled","large",800,"none","none",0.15,"vgood",0.7,5,5,1,0.125,1,0.2025,0.18,1,1,0,2000,218
589,"sum_scaled","small",200,"none","none",0.15,"good",0.5,5,5,1,0.125,1,0.2025,0.18,1,1,0,2000,218
590,"sum_scaled","medium",500,"none","none",0.15,"good",0.5,5,5,1,0.125,1,0.2025,0.18,1,1,0,2000,218
591,"sum_scaled","large",800,"none","none",0.15,"good",0.5,5,5,1,0.125,1,0.2025,0.18,1,1,0,2000,218
592,"sum_scaled","small",200,"none","none",0.15,"poor",0.3,5,5,1,0.125,1,0.2025,0.18,1,1,0,2000,218
593,"sum_scaled","medium",500,"none","none",0.15,"poor",0.3,5,5,1,0.125,1,0.2025,0.18,1,1,0,2000,218
594,"sum_scaled","large",800,"none","none",0.15,"poor",0.3,5,5,1,0.125,1,0.2025,0.18,1,1,0,2000,218
595,"sum_scaled","small",200,"residual","strong",0,"vgood",0.7,5,5,1,0.125,1,0.2025,0.18,1,1,0,2000,218
596,"sum_scaled","medium",500,"residual","strong",0,"vgood",0.7,5,5,1,0.125,1,0.2025,0.18,1,1,0,2000,218
597,"sum_scaled","large",800,"residual","strong",0,"vgood",0.7,5,5,1,0.125,1,0.2025,0.18,1,1,0,2000,218
598,"sum_scaled","small",200,"residual","strong",0,"good",0.5,5,5,1,0.125,1,0.2025,0.18,1,1,0,2000,218
599,"sum_scaled","medium",500,"residual","strong",0,"good",0.5,5,5,1,0.125,1,0.2025,0.18,1,1,0,2000,218
600,"sum_scaled","large",800,"residual","strong",0,"good",0.5,5,5,1,0.125,1,0.2025,0.18,1,1,0,2000,218
601,"sum_scaled","small",200,"residual","strong",0,"poor",0.3,5,5,1,0.125,1,0.2025,0.18,1,1,0,2000,218
602,"sum_scaled","medium",500,"residual","strong",0,"poor",0.3,5,5,1,0.125,1,0.2025,0.18,1,1,0,2000,218
603,"sum_scaled","large",800,"residual","strong",0,"poor",0.3,5,5,1,0.125,1,0.2025,0.18,1,1,0,2000,218
604,"sum_scaled","small",200,"residual","strong",0.15,"vgood",0.7,5,5,1,0.125,1,0.2025,0.18,1,1,0,2000,218
605,"sum_scaled","medium",500,"residual","strong",0.15,"vgood",0.7,5,5,1,0.125,1,0.2025,0.18,1,1,0,2000,218
606,"sum_scaled","large",800,"residual","strong",0.15,"vgood",0.7,5,5,1,0.125,1,0.2025,0.18,1,1,0,2000,218
607,"sum_scaled","small",200,"residual","strong",0.15,"good",0.5,5,5,1,0.125,1,0.2025,0.18,1,1,0,2000,218
608,"sum_scaled","medium",500,"residual","strong",0.15,"good",0.5,5,5,1,0.125,1,0.2025,0.18,1,1,0,2000,218
609,"sum_scaled","large",800,"residual","strong",0.15,"good",0.5,5,5,1,0.125,1,0.2025,0.18,1,1,0,2000,218
610,"sum_scaled","small",200,"residual","strong",0.15,"poor",0.3,5,5,1,0.125,1,0.2025,0.18,1,1,0,2000,218
611,"sum_scaled","medium",500,"residual","strong",0.15,"poor",0.3,5,5,1,0.125,1,0.2025,0.18,1,1,0,2000,218
612,"sum_scaled","large",800,"residual","strong",0.15,"poor",0.3,5,5,1,0.125,1,0.2025,0.18,1,1,0,2000,218
613,"sum_scaled","small",200,"residual","weak",0,"vgood",0.7,5,5,1,0.125,1,0.2025,0.18,1,1,0,2000,218
614,"sum_scaled","medium",500,"residual","weak",0,"vgood",0.7,5,5,1,0.125,1,0.2025,0.18,1,1,0,2000,218
615,"sum_scaled","large",800,"residual","weak",0,"vgood",0.7,5,5,1,0.125,1,0.2025,0.18,1,1,0,2000,218
616,"sum_scaled","small",200,"residual","weak",0,"good",0.5,5,5,1,0.125,1,0.2025,0.18,1,1,0,2000,218
617,"sum_scaled","medium",500,"residual","weak",0,"good",0.5,5,5,1,0.125,1,0.2025,0.18,1,1,0,2000,218
618,"sum_scaled","large",800,"residual","weak",0,"good",0.5,5,5,1,0.125,1,0.2025,0.18,1,1,0,2000,218
619,"sum_scaled","small",200,"residual","weak",0,"poor",0.3,5,5,1,0.125,1,0.2025,0.18,1,1,0,2000,218
620,"sum_scaled","medium",500,"residual","weak",0,"poor",0.3,5,5,1,0.125,1,0.2025,0.18,1,1,0,2000,218
621,"sum_scaled","large",800,"residual","weak",0,"poor",0.3,5,5,1,0.125,1,0.2025,0.18,1,1,0,2000,218
622,"sum_scaled","small",200,"residual","weak",0.15,"vgood",0.7,5,5,1,0.125,1,0.2025,0.18,1,1,0,2000,218
623,"sum_scaled","medium",500,"residual","weak",0.15,"vgood",0.7,5,5,1,0.125,1,0.2025,0.18,1,1,0,2000,218
624,"sum_scaled","large",800,"residual","weak",0.15,"vgood",0.7,5,5,1,0.125,1,0.2025,0.18,1,1,0,2000,218
625,"sum_scaled","small",200,"residual","weak",0.15,"good",0.5,5,5,1,0.125,1,0.2025,0.18,1,1,0,2000,218
626,"sum_scaled","medium",500,"residual","weak",0.15,"good",0.5,5,5,1,0.125,1,0.2025,0.18,1,1,0,2000,218
627,"sum_scaled","large",800,"residual","weak",0.15,"good",0.5,5,5,1,0.125,1,0.2025,0.18,1,1,0,2000,218
628,"sum_scaled","small",200,"residual","weak",0.15,"poor",0.3,5,5,1,0.125,1,0.2025,0.18,1,1,0,2000,218
629,"sum_scaled","medium",500,"residual","weak",0.15,"poor",0.3,5,5,1,0.125,1,0.2025,0.18,1,1,0,2000,218
630,"sum_scaled","large",800,"residual","weak",0.15,"poor",0.3,5,5,1,0.125,1,0.2025,0.18,1,1,0,2000,218
