"","job_id","N_size","rho","loading_quality","target_loading","loading_type","sd.lambda","TT","J","mu_alpha","mu_beta","var_alpha","var_beta","cov_ab","tau_un","lambda_un","psi_mat","nrep","seed","model","N","nrep_ok","err.perc","phi11.m","phi22.m","phi12.m","cor12.m","k1.m","k2.m","phi11.bias","phi22.bias","phi12.bias","cor12.bias","k1.bias","k2.bias","phi11.rbias","phi22.rbias","phi12.rbias","cor12.rbias","k1.rbias","k2.rbias","phi11.rmse","phi22.rmse","phi12.rmse","cor12.rmse","k1.rmse","k2.rmse","phi11.rel.rmse","phi12.rel.rmse","phi22.rel.rmse","kappa1.rel.rmse","kappa2.rel.rmse","phi11.cov","phi22.cov","phi12.cov","cor12.cov","k1.cov","k2.cov","phi11.power","phi22.power","phi12.power","cor12.power","k1.power","k2.power","chisq.m","df.m","pvalue.chi.m","cfi.m","tli.m","rmsea.m","srmr.m","chisq.sd","cfi.sd","tli.sd","rmsea.sd","srmr.sd","chisq.reject","admissible.m","rho_lab"
"102",102,800,0.15,"vgood",0.6708,"tau_eq",0,3,3,1,0.125,1,0.2025,0.18,0.1,0.2,"1.097^2;0.98^2;0.95^2;0.93^2;0.91^2;0.89^2;0.87^2;0.85^2",2000,123,"sum",800,1977,0.0115,0.45468331804924,0.121467992889097,0.0169796077596304,0.115775285039312,0.898536518640673,0.075402321366156,0.0946833180492403,0.0485679928890965,-0.0478203922403696,-0.284224714960688,-0.00146348135932749,0.000402321366155941,0.263009216803445,0.666227611647414,-0.737969016055086,-0.71056178740172,-0.00162609039925277,0.00536428488207922,0.117722751531887,0.0622416554218222,0.0629451877177972,0.360376802535734,0.0355371627893567,0.0226488455455123,0.32700764314413,0.97137635366971,0.853794998927602,0.0394857364326186,0.301984607273497,0.754172989377845,0.779969650986343,0.807283763277693,0.569549822964087,0.95144157814871,0.954476479514416,1,0.847749114820435,0.0566514921598381,0.0247850278199292,1,0.907435508345979,1.00443839512588,1,0.504862714795378,0.998894165417503,0.99999546727213,0.0122769749556245,0.00660703629386395,1.43974915067371,0.00269756505026583,0.00975850662015703,0.0216509048987896,0.00510633222816683,0.052604957005564,0.9885,"Cor.Unique"
"103",103,200,0,"poor",0.4,"tau_eq",0,3,3,1,0.125,1,0.2025,0.18,0.1,0.2,"1.097^2;0.98^2;0.95^2;0.93^2;0.91^2;0.89^2;0.87^2;0.85^2",2000,123,"sum",200,1041,0.4795,0.526978816868137,0.189308254419321,-0.0567002116557734,-0.055971575852308,0.900414115372338,0.0767533966209689,0.166978816868137,0.116408254419321,-0.121500211655773,-0.455971575852308,0.000414115372338107,0.00175339662096885,0.463830046855936,1.596821048276,-1.8750032662928,-1.13992893963077,0.000460128191486785,0.023378621612918,0.277078595032676,0.162906454984644,0.172452010669469,0.607818625519718,0.0956069880674773,0.0685523567883982,0.769662763979655,2.6612964609486,2.23465644697728,0.106229986741641,0.914031423845309,0.971181556195965,0.954851104707013,0.970220941402498,0.699327569644573,0.943323727185399,0.944284341978866,0.31700288184438,0.112391930835735,0.0134486071085495,0.131604226705091,1,0.182516810758886,0.972727651847826,1,0.509673635009488,0.982707722892494,1.00734871353829,0.023456734182752,0.0157046332087255,1.38539028660146,0.0472383696640359,0.172404534572344,0.042477068038585,0.0121633792481115,0.0509125840537944,0.5205,"Basic"
"104",104,500,0,"poor",0.4,"tau_eq",0,3,3,1,0.125,1,0.2025,0.18,0.1,0.2,"1.097^2;0.98^2;0.95^2;0.93^2;0.91^2;0.89^2;0.87^2;0.85^2",2000,123,"sum",500,1211,0.3945,0.469014681750448,0.141632492207415,-0.0114714373374722,0.0661207269814594,0.900584080531477,0.0734888666711266,0.109014681750448,0.0687324922074153,-0.0762714373374722,-0.333879273018541,0.000584080531476395,-0.00151113332887342,0.302818560417911,0.942832540568111,-1.17702835397334,-0.834698182546352,0.000648978368307105,-0.0201484443849789,0.187517718601443,0.102767332315655,0.112777036019432,0.494696730793704,0.0614262220565944,0.045204199959111,0.520882551670674,1.74038635832457,1.40970277524904,0.0682513578406605,0.60272266612148,0.965317919075145,0.956234516928159,0.963666391412056,0.749793559042114,0.951279933938893,0.941370767960363,0.679603633360859,0.173410404624277,0.00660611065235343,0.0668868703550785,1,0.389760528488852,0.975318671954995,1,0.500192661484171,0.993470081034716,1.00093205925924,0.0146906553381231,0.0101315866269436,1.38897086948318,0.0169194703384463,0.0610033447340151,0.0265103197504308,0.00756965648919624,0.0511973575557391,0.6055,"Basic"
"105",105,800,0,"poor",0.4,"tau_eq",0,3,3,1,0.125,1,0.2025,0.18,0.1,0.2,"1.097^2;0.98^2;0.95^2;0.93^2;0.91^2;0.89^2;0.87^2;0.85^2",2000,123,"sum",800,1299,0.3505,0.441224638921081,0.121643301642828,0.00861596479015331,0.140235976806988,0.90118315676435,0.0741203922207122,0.0812246389210812,0.0487433016428277,-0.0561840352098467,-0.259764023193012,0.00118315676435033,-0.000879607779287758,0.225623997003003,0.668632395649214,-0.867037580398869,-0.649410057982529,0.00131461862705592,-0.0117281037238368,0.145603665142293,0.0797142265101765,0.0882729477109409,0.428427109395388,0.0487602941406943,0.0342202335840945,0.404454625395259,1.36223684739106,1.09347361468006,0.0541781046007715,0.45626978112126,0.963048498845266,0.956120092378753,0.959199384141647,0.790608160123172,0.950731331793687,0.955350269438029,0.8729792147806,0.203233256351039,0.0069284064665127,0.0415704387990762,1,0.573518090839107,0.96955448128948,1,0.520853018441514,0.995891322142851,1.00116214640888,0.0120175285065766,0.0077808780191869,1.41511274037192,0.00995005656870175,0.0367932914688814,0.0214066765458394,0.00625673254322906,0.0508083140877598,0.6495,"Basic"
"106",106,200,0.15,"poor",0.4,"tau_eq",0,3,3,1,0.125,1,0.2025,0.18,0.1,0.2,"1.097^2;0.98^2;0.95^2;0.93^2;0.91^2;0.89^2;0.87^2;0.85^2",2000,123,"sum",200,1849,0.0755,0.80439986378462,0.303813679151781,-0.167377301523572,-0.257330298587877,0.901471576115066,0.0756263778989291,0.44439986378462,0.230913679151781,-0.232177301523572,-0.657330298587877,0.00147157611506619,0.000626377898929079,1.23444406606839,3.16754018040852,-3.58298304820327,-1.64332574646969,0.00163508457229576,0.00835170531905438,0.524800320557812,0.272304315453643,0.283357689589584,0.727210238361118,0.0999286735511619,0.0697852106406489,1.45777866821614,4.37280385169111,3.73531296918578,0.111031859501291,0.930469475208651,0.717685235262304,0.733369388858843,0.787993510005408,0.358572201189832,0.946998377501352,0.942671714440238,0.778258518117902,0.430502974580855,0.120064899945917,0.383450513791239,1,0.202271498107085,1.02540173917819,1,0.4897913671908,0.989127494064713,0.99947029346686,0.02538686580617,0.0153678198563408,1.3939549718368,0.0265515593014016,0.0972023995819809,0.0427350683149907,0.01137306732483,0.0486749594375338,0.9245,"Cor.Unique"
"107",107,500,0.15,"poor",0.4,"tau_eq",0,3,3,1,0.125,1,0.2025,0.18,0.1,0.2,"1.097^2;0.98^2;0.95^2;0.93^2;0.91^2;0.89^2;0.87^2;0.85^2",2000,123,"sum",500,1984,0.008,0.769153056414977,0.278569479866288,-0.139408929972076,-0.257156541781696,0.899389672765132,0.0751913590949238,0.409153056414977,0.205669479866288,-0.204208929972076,-0.657156541781696,-0.000610327234868572,0.000191359094923816,1.13653626781938,2.82125486785031,-3.15137237611228,-1.64289135445424,-0.00067814137207619,0.00255145459898421,0.45003991669816,0.228495352872642,0.232066844956467,0.691150416853941,0.0626000929150064,0.0430714085793788,1.25011087971711,3.58127847155042,3.13436698042033,0.0695556587944516,0.574285447725051,0.426915322580645,0.486895161290323,0.585181451612903,0.213709677419355,0.946572580645161,0.949596774193548,0.989415322580645,0.75554435483871,0.209173387096774,0.452116935483871,1,0.401209677419355,1.04360260743222,1,0.489958337227498,0.995662528315357,0.999124601374298,0.0162676124138358,0.00977392615359684,1.43848544521205,0.0101153450088364,0.0368140701714973,0.0277208349800698,0.00729264775335298,0.0544354838709677,0.992,"Cor.Unique"
"108",108,800,0.15,"poor",0.4,"tau_eq",0,3,3,1,0.125,1,0.2025,0.18,0.1,0.2,"1.097^2;0.98^2;0.95^2;0.93^2;0.91^2;0.89^2;0.87^2;0.85^2",2000,123,"sum",800,1997,0.0015,0.767893716275788,0.279506267805602,-0.139326905432305,-0.273166740042086,0.897602086807467,0.0756383696986732,0.407893716275788,0.206606267805601,-0.204126905432305,-0.673166740042086,-0.00239791319253328,0.000638369698673164,1.13303810076608,2.83410518251854,-3.15010656531335,-1.68291685010522,-0.00266434799170364,0.00851159598230885,0.434413195235492,0.222222726503164,0.223230338240825,0.691769730574603,0.0494804055841909,0.0344314668686174,1.20670332009859,3.44491262717323,3.04832272295149,0.0549782284268788,0.459086224914899,0.226840260390586,0.303955933900851,0.407110665998998,0.109163745618428,0.946920380570856,0.947921882824236,1,0.918878317476214,0.320981472208312,0.552829243865799,1,0.586379569354031,1.01816676673795,1,0.502649083304867,0.997358782830875,0.999795065271289,0.0123893508474469,0.00752460869709966,1.48000110340313,0.00655432291772104,0.0235086828672228,0.021907734321491,0.00581674105949676,0.0525788683024537,0.9985,"Cor.Unique"
"109",109,200,0,"vgood",0.6708,"congeneric",0.05,3,3,1,0.125,1,0.2025,0.18,0.1,0.2,"1.097^2;0.98^2;0.95^2;0.93^2;0.91^2;0.89^2;0.87^2;0.85^2",2000,123,"sum",200,1276,0.362,0.414174258461307,0.115670046902403,0.0223279859064782,0.198855843424802,0.90188622040544,0.0752597859398178,0.0541742584613064,0.0427700469024027,-0.0424720140935218,-0.201144156575198,0.00188622040544006,0.000259785939817804,0.150484051281407,0.586694744888926,-0.655432316258053,-0.502860391437995,0.00209580045048896,0.00346381253090406,0.12876484966374,0.072296374489624,0.0741951834905264,0.392906446429534,0.0696745965802371,0.0457108890678221,0.357680137954835,1.14498739954516,0.991719814672483,0.0774162184224857,0.609478520904294,0.979623824451411,0.960031347962382,0.974137931034483,0.832288401253918,0.954545454545455,0.955329153605016,0.882445141065831,0.207680250783699,0.00235109717868339,0.018025078369906,1,0.358150470219436,0.979547513900107,1,0.506763197656923,0.995052782180913,1.00130604109919,0.0241357109879576,0.0136281200127354,1.35462757885667,0.011306730862038,0.0426484739702273,0.0425539058598935,0.0104335361922806,0.0525078369905956,0.638,"Basic"
"110",110,500,0,"vgood",0.6708,"congeneric",0.05,3,3,1,0.125,1,0.2025,0.18,0.1,0.2,"1.097^2;0.98^2;0.95^2;0.93^2;0.91^2;0.89^2;0.87^2;0.85^2",2000,123,"sum",500,1499,0.2505,0.392192817913911,0.0944906586208118,0.0417475225194886,0.293852852970404,0.900058514557805,0.0745608318778864,0.0321928179139109,0.0215906586208118,-0.0230524774805115,-0.106147147029596,5.85145578043561e-05,-0.00043916812211361,0.0894244942053081,0.296168156664085,-0.355748109267152,-0.265367867573991,6.50161753381734e-05,-0.0058555749615148,0.0865938131799092,0.0459282840681281,0.048761534828985,0.315933752964997,0.044918088321622,0.0299903773980169,0.240538369944192,0.752492821434953,0.630017614103266,0.0499089870240244,0.399871698640225,0.971981320880587,0.965977318212141,0.969979986657772,0.863242161440961,0.946631087391594,0.945296864576384,1,0.358905937291528,0.0313542361574383,0.00466977985323549,1,0.71314209472982,0.978073406814993,1,0.502878077972202,0.998049788779521,1.00031957263384,0.0146995524208549,0.00869014131877264,1.42476437905349,0.0049155152716262,0.0177940616176313,0.0267922573857152,0.00657529797501947,0.0460306871247498,0.7495,"Basic"
"111",111,800,0,"vgood",0.6708,"congeneric",0.05,3,3,1,0.125,1,0.2025,0.18,0.1,0.2,"1.097^2;0.98^2;0.95^2;0.93^2;0.91^2;0.89^2;0.87^2;0.85^2",2000,123,"sum",800,1641,0.1795,0.380567970336537,0.0862299133796635,0.0501340531028282,0.339911243886572,0.900380091724915,0.0747389708349117,0.0205679703365373,0.0133299133796635,-0.0146659468971718,-0.0600887561134281,0.000380091724915172,-0.000261029165088328,0.0571332509348258,0.18285203538633,-0.226326341005737,-0.15022189028357,0.000422324138794635,-0.00348038886784437,0.0662430161280492,0.0358224440121476,0.0378238829008365,0.276263744699321,0.0351736571976854,0.0230361087780545,0.18400837813347,0.583701896617848,0.491391550235221,0.0390818413307615,0.307148117040726,0.975015234613041,0.968921389396709,0.971358927483242,0.897014015843998,0.956124314442413,0.954296160877514,1,0.49908592321755,0.157221206581353,0.0012187690432663,1,0.895185862279098,0.964659381365407,1,0.511541604465342,0.9987872405955,1.00031608573578,0.0120079104478545,0.00677920287591073,1.34408363852249,0.00282244308633056,0.0105458542573078,0.0209517605578099,0.00523458945113886,0.0408287629494211,0.8205,"Basic"
"112",112,200,0.15,"vgood",0.6708,"congeneric",0.05,3,3,1,0.125,1,0.2025,0.18,0.1,0.2,"1.097^2;0.98^2;0.95^2;0.93^2;0.91^2;0.89^2;0.87^2;0.85^2",2000,123,"sum",200,1733,0.1335,0.482705288854096,0.141177142602744,-0.00395450666958362,0.0714007826702667,0.901883807689243,0.0747393662497082,0.122705288854095,0.0682771426027438,-0.0687545066695836,-0.328599217329733,0.00188380768924314,-0.000260633750291808,0.34084802459471,0.936586318281807,-1.06102633749357,-0.821498043324333,0.0020931196547146,-0.00347511667055744,0.180573489582205,0.0958276981496572,0.0994460151919328,0.45659434284148,0.0718994508140415,0.0465013831944192,0.501593026617237,1.53466072827057,1.3145088909418,0.0798882786822683,0.620018442592256,0.900173110213503,0.892094633583381,0.90536641661858,0.672244662435084,0.941142527409117,0.946335833814195,0.963069821119446,0.380265435660704,0.0201961915753029,0.070398153491056,1,0.367570686670514,0.993582881031565,1,0.50448372888566,0.995414235783394,1.00011922056022,0.0241745862240452,0.0132075311277543,1.42789145021914,0.0117354474929752,0.0420088163683189,0.0429897889433446,0.0101777521719034,0.0473167916907098,0.8665,"Cor.Unique"
"113",113,500,0.15,"vgood",0.6708,"congeneric",0.05,3,3,1,0.125,1,0.2025,0.18,0.1,0.2,"1.097^2;0.98^2;0.95^2;0.93^2;0.91^2;0.89^2;0.87^2;0.85^2",2000,123,"sum",500,1925,0.0375,0.464406770888345,0.12628840574017,0.0117551334815315,0.105952652298477,0.899203271675788,0.07537037367616,0.104406770888345,0.0533884057401701,-0.0530448665184686,-0.294047347701523,-0.000796728324212158,0.000370373676160028,0.29001880802318,0.732351244721126,-0.818593619112169,-0.735118369253807,-0.000885253693569065,0.00493831568213371,0.137019961060303,0.0714744410835455,0.0727835017738771,0.389624463558774,0.0455379052056166,0.0295908513992575,0.380611002945286,1.12320218786847,0.980445008004739,0.0505976724506851,0.394544685323433,0.816623376623377,0.825454545454545,0.855064935064935,0.622857142857143,0.944935064935065,0.948571428571429,1,0.68051948051948,0.0332467532467532,0.04,1,0.735584415584416,1.00957684232256,1,0.493938747756483,0.998236680616337,0.999900702275433,0.0153142069283107,0.00852877840012891,1.3962333991627,0.00420621580411667,0.0153040181851142,0.0270717850337394,0.00634700694455873,0.0550649350649351,0.9625,"Cor.Unique"
"114",114,800,0.15,"vgood",0.6708,"congeneric",0.05,3,3,1,0.125,1,0.2025,0.18,0.1,0.2,"1.097^2;0.98^2;0.95^2;0.93^2;0.91^2;0.89^2;0.87^2;0.85^2",2000,123,"sum",800,1971,0.0145,0.45992311133532,0.123955074002502,0.0140959107623786,0.100801573710095,0.898586631361856,0.075399216436819,0.09992311133532,0.0510550740025024,-0.0507040892376214,-0.299198426289905,-0.00141336863814429,0.000399216436818967,0.277564198153667,0.700343950651611,-0.782470512926256,-0.747996065724763,-0.0015704095979381,0.00532288582425289,0.122600675619111,0.0642320429987376,0.0654604386449329,0.369448937637468,0.0358833422815526,0.0229278204505944,0.340557432275308,1.01019195439711,0.881097983521777,0.0398703803128362,0.305704272674592,0.726534753932014,0.764586504312532,0.780314561136479,0.546930492135972,0.947234906139016,0.946727549467275,1,0.860476915271436,0.0507356671740233,0.0268899036022324,1,0.901572805682395,1.00432461475635,1,0.500884290842084,0.998887991768287,0.999971178042348,0.0122568517389288,0.00666646160415354,1.41689622097513,0.00270664713012728,0.00980190122307383,0.0214084509317754,0.00507961533403764,0.0517503805175038,0.9855,"Cor.Unique"
"115",115,200,0,"poor",0.4,"congeneric",0.05,3,3,1,0.125,1,0.2025,0.18,0.1,0.2,"1.097^2;0.98^2;0.95^2;0.93^2;0.91^2;0.89^2;0.87^2;0.85^2",2000,123,"sum",200,1026,0.487,0.53561156580073,0.193857374721808,-0.0629488905839398,-0.0780541737944904,0.901525313174805,0.0763721081283244,0.17561156580073,0.120957374721808,-0.12774889058394,-0.47805417379449,0.00152531317480489,0.00137210812832443,0.487809905002027,1.65922324721272,-1.97143349666574,-1.19513543448623,0.00169479241644988,0.0182947750443257,0.28812661341987,0.167402114974189,0.178569170522548,0.619707709589283,0.0960291625186898,0.0694118833543548,0.800351703944083,2.75569707596524,2.29632530828791,0.106699069465211,0.925491778058064,0.969785575048733,0.957115009746589,0.973684210526316,0.68421052631579,0.947368421052632,0.954191033138402,0.298245614035088,0.116959064327485,0.0087719298245614,0.138401559454191,1,0.183235867446394,1.01034076537096,1,0.506273565443424,0.980353545047514,1.00285088098499,0.0245841467538233,0.0160097412457549,1.4335831634344,0.0524137659231122,0.189808661808743,0.0435974655389063,0.0125257330646659,0.050682261208577,0.513,"Basic"
"116",116,500,0,"poor",0.4,"congeneric",0.05,3,3,1,0.125,1,0.2025,0.18,0.1,0.2,"1.097^2;0.98^2;0.95^2;0.93^2;0.91^2;0.89^2;0.87^2;0.85^2",2000,123,"sum",500,1185,0.4075,0.478329739665207,0.14550752330113,-0.0171006568389736,0.0474123604907032,0.900487565263894,0.0738722152385779,0.118329739665207,0.0726075233011296,-0.0819006568389737,-0.352587639509297,0.000487565263893559,-0.00112778476142207,0.328693721292243,0.995987973952394,-1.2638990252928,-0.881469098773242,0.000541739182103954,-0.0150371301522942,0.195296229588853,0.10827934950018,0.118749447646996,0.503084668849792,0.0636115973477474,0.0464421959243365,0.542489526635703,1.83255320442896,1.48531343621647,0.0706795526086082,0.619229278991154,0.958649789029536,0.947679324894515,0.959493670886076,0.728270042194093,0.947679324894515,0.939240506329114,0.684388185654008,0.189029535864979,0.00675105485232068,0.0767932489451477,1,0.384810126582278,1.00052731304247,1,0.494699639401979,0.992765210602262,0.999636404756408,0.0152347520998107,0.010319352056076,1.41910170766324,0.0191252880587407,0.0677947575563519,0.0269992716572457,0.00767847172008909,0.049789029535865,0.5925,"Basic"
"117",117,800,0,"poor",0.4,"congeneric",0.05,3,3,1,0.125,1,0.2025,0.18,0.1,0.2,"1.097^2;0.98^2;0.95^2;0.93^2;0.91^2;0.89^2;0.87^2;0.85^2",2000,123,"sum",800,1297,0.3515,0.442626876875103,0.122452240011954,0.00790054078866159,0.141544188617127,0.901324854129541,0.0738809273714721,0.0826268768751027,0.0495522400119542,-0.0568994592113384,-0.258455811382873,0.00132485412954111,-0.00111907262852794,0.229519102430841,0.679728943922554,-0.87807807424905,-0.646139528457182,0.00147206014393456,-0.0149209683803725,0.148539234683993,0.0811968355112806,0.0897081182785959,0.435654027518941,0.0492545436921129,0.0346070445178577,0.412608985233314,1.38438454133636,1.11381118671167,0.0547272707690143,0.461427260238102,0.961449498843485,0.955281418658443,0.957594448727834,0.79568234387047,0.9491133384734,0.953739398612182,0.854279105628373,0.193523515805705,0.0046260601387818,0.0470316114109483,1,0.559753276792598,0.972629230132253,1,0.514901193951619,0.995674368316326,1.00107381360655,0.0120061005066727,0.00789168278124742,1.39159477148783,0.0103738577626838,0.0383814246439031,0.0213874604609443,0.00621054744787331,0.0478026214340786,0.6485,"Basic"
"118",118,200,0.15,"poor",0.4,"congeneric",0.05,3,3,1,0.125,1,0.2025,0.18,0.1,0.2,"1.097^2;0.98^2;0.95^2;0.93^2;0.91^2;0.89^2;0.87^2;0.85^2",2000,123,"sum",200,1862,0.069,0.819057049602269,0.310193284136098,-0.173019867069361,-0.26129825537192,0.90046063165544,0.0757797411242858,0.459057049602269,0.237293284136098,-0.237819867069361,-0.66129825537192,0.000460631655440184,0.000779741124285746,1.27515847111741,3.25505190858845,-3.67005967699632,-1.6532456384298,0.000511812950489093,0.01039654832381,0.543623098623685,0.280073238358005,0.29214611286154,0.732200475109562,0.0995167250359783,0.0689545052265686,1.51006416284357,4.50842766761635,3.84188255635123,0.110574138928865,0.919393403020915,0.711063372717508,0.731471535982814,0.786788399570355,0.36734693877551,0.951127819548872,0.958646616541353,0.773361976369495,0.426423200859291,0.123523093447905,0.386143931256713,1,0.191729323308271,1.01450264252711,1,0.503727281781158,0.98805893427819,0.998599780491887,0.0245042208434668,0.0150776476935337,1.47777737488526,0.0321192367314888,0.113433690091642,0.0438676330004747,0.011757952527671,0.0542427497314715,0.931,"Cor.Unique"
"119",119,500,0.15,"poor",0.4,"congeneric",0.05,3,3,1,0.125,1,0.2025,0.18,0.1,0.2,"1.097^2;0.98^2;0.95^2;0.93^2;0.91^2;0.89^2;0.87^2;0.85^2",2000,123,"sum",500,1973,0.0135,0.785659334473184,0.288206475719467,-0.147606391806452,-0.266571106256316,0.898177962340803,0.0763245016190218,0.425659334473184,0.215306475719467,-0.212406391806452,-0.666571106256316,-0.00182203765919659,0.00132450161902178,1.18238704020329,2.9534495983466,-3.27787641676624,-1.66642776564079,-0.00202448628799621,0.0176600215869571,0.466729181356482,0.238675588284431,0.241006884700764,0.701393313016301,0.0650486290555047,0.0458221331951487,1.29646994821245,3.7192420478513,3.27401355671373,0.0722762545061164,0.610961775935316,0.42067916877851,0.483020780537253,0.575266092245312,0.194120628484541,0.947795235681703,0.935631018753168,0.98682209832742,0.763811454637608,0.208819057273188,0.470349721236695,1,0.400405473897618,1.01968529391913,1,0.492996662433476,0.995604196853697,0.999372069124088,0.0155243058994699,0.0097021154413952,1.44927128366016,0.0109033706514036,0.0390242719136123,0.0274824693580663,0.00725641074399461,0.0537252914343639,0.9865,"Cor.Unique"
"120",120,800,0.15,"poor",0.4,"congeneric",0.05,3,3,1,0.125,1,0.2025,0.18,0.1,0.2,"1.097^2;0.98^2;0.95^2;0.93^2;0.91^2;0.89^2;0.87^2;0.85^2",2000,123,"sum",800,1999,5e-04,0.790541123676437,0.287976965468486,-0.150705339148608,-0.28623167859768,0.897576246117529,0.0756369806639263,0.430541123676437,0.215076965468486,-0.215505339148608,-0.68623167859768,-0.0024237538824713,0.000636980663926295,1.19594756576788,2.95030130958142,-3.32569967821926,-1.7155791964942,-0.00269305986941256,0.00849307551901727,0.45765200623246,0.231591116574205,0.235457981536682,0.707171973057891,0.0502791792029347,0.0355186535111907,1.27125557286794,3.63361082618336,3.17683287481763,0.0558657546699275,0.473582046815877,0.1935967983992,0.279639819909955,0.373686843421711,0.0955477738869435,0.948474237118559,0.943471735867934,0.998999499749875,0.917958979489745,0.342171085542771,0.580290145072536,1,0.577788894447224,1.00215228953367,1,0.4987963733443,0.997376529751507,0.999937094807838,0.012015917252748,0.00755995077097968,1.41649518470055,0.00655569587482913,0.0235839383733128,0.0213925739219201,0.00570672528180803,0.0510255127563782,0.9995,"Cor.Unique"
"121",121,200,0,"vgood",0.6708,"tau_eq",0,3,5,1,0.125,1,0.2025,0.18,0.1,0.2,"1.097^2;0.98^2;0.95^2;0.93^2;0.91^2;0.89^2;0.87^2;0.85^2",2000,123,"sum",200,1351,0.3245,1.1246867774004,0.296844397405739,0.0844969056955045,0.235537776741285,1.50306784204819,0.125026971703429,0.124686777400401,0.0943443974057391,-0.0955030943044955,-0.164462223258715,0.0030678420481851,2.69717034292432e-05,0.124686777400401,0.465898258793773,-0.530572746136086,-0.411155558146787,0.0020452280321234,0.000215773627433946,0.314575915694893,0.17317540769703,0.177168146743432,0.362368349053592,0.109355028704972,0.070536363102267,0.314575915694893,0.984267481907956,0.855187198503853,0.0729033524699814,0.564290904818136,0.977054034048853,0.952627683197631,0.96299037749815,0.843079200592154,0.952627683197631,0.952627683197631,0.960769800148038,0.251665433012583,0.00148038490007402,0.0162842339008142,1,0.42561065877128,0.952111663699191,1,0.509272432396023,0.996452669241652,1.00173599901491,0.0231983059844463,0.0127892637210195,1.31273423468325,0.00832951109486544,0.0316547577316826,0.041161262591751,0.0097109522127899,0.0458919319022946,0.6755,"Basic"
"122",122,500,0,"vgood",0.6708,"tau_eq",0,3,5,1,0.125,1,0.2025,0.18,0.1,0.2,"1.097^2;0.98^2;0.95^2;0.93^2;0.91^2;0.89^2;0.87^2;0.85^2",2000,123,"sum",500,1580,0.21,1.06472516721553,0.243985289782923,0.134408064275701,0.33458642258218,1.49879157652956,0.125149561609135,0.0647251672155314,0.0414852897829228,-0.0455919357242985,-0.0654135774178195,-0.0012084234704407,0.000149561609134834,0.0647251672155314,0.204865628557643,-0.253288531801658,-0.163533943544549,-0.000805615646960467,0.00119649287307868,0.207269698626513,0.107960160140231,0.114251181996238,0.292066511023247,0.0708157168503976,0.0452116196431916,0.207269698626513,0.63472878886799,0.53313659328509,0.0472104779002651,0.361692957145533,0.968354430379747,0.965822784810127,0.972151898734177,0.878481012658228,0.94620253164557,0.950632911392405,1,0.44493670886076,0.117721518987342,0.00126582278481013,1,0.791139240506329,1.01468179367142,1,0.490496449068944,0.9984228136808,0.999847881043242,0.0157765826392166,0.00850687013018891,1.38406335560978,0.00370377561443338,0.0135337331519366,0.0267518252201283,0.00627067192581015,0.0417721518987342,0.79,"Basic"
"123",123,800,0,"vgood",0.6708,"tau_eq",0,3,5,1,0.125,1,0.2025,0.18,0.1,0.2,"1.097^2;0.98^2;0.95^2;0.93^2;0.91^2;0.89^2;0.87^2;0.85^2",2000,123,"sum",800,1706,0.147,1.03782000728013,0.22883496229938,0.151267083633351,0.363916112663181,1.50058317339121,0.124533249303138,0.0378200072801316,0.0263349622993798,-0.0287329163666489,-0.0360838873368194,0.000583173391209326,-0.00046675069686191,0.0378200072801316,0.130049196540147,-0.159627313148049,-0.0902097183420485,0.000388782260806217,-0.00373400557489528,0.157492114975317,0.0849699936441287,0.0884392035861775,0.251904267665298,0.0550651248025351,0.0348754818946826,0.157492114975317,0.491328908812097,0.419604906884586,0.0367100832016901,0.279003855157461,0.974208675263775,0.971277842907386,0.971864009378664,0.906799531066823,0.95369284876905,0.954279015240328,1,0.618991793669402,0.28253223915592,0.000586166471277843,1,0.940797186400938,0.972720818768552,1,0.501840836366335,0.999061245456907,1.00017695911953,0.0117173729186133,0.00654269827588833,1.36716637277455,0.00230897941840365,0.00843533646393695,0.0208986056615103,0.00489946201260501,0.0457209847596717,0.853,"Basic"
"124",124,200,0.15,"vgood",0.6708,"tau_eq",0,3,5,1,0.125,1,0.2025,0.18,0.1,0.2,"1.097^2;0.98^2;0.95^2;0.93^2;0.91^2;0.89^2;0.87^2;0.85^2",2000,123,"sum",200,1663,0.1685,1.22052087566249,0.331406596284987,0.0479813940435257,0.158707362329043,1.50585922702736,0.123653338769577,0.220520875662494,0.128906596284987,-0.132018605956474,-0.241292637670957,0.00585922702735602,-0.00134666123042251,0.220520875662494,0.636575784123393,-0.73343669975819,-0.603231594177393,0.00390615135157068,-0.0107732898433801,0.375825802658609,0.200266122746752,0.207429014924854,0.395751490997378,0.111689253073415,0.0687751351848923,0.375825802658609,1.15238341624919,0.988968507391366,0.0744595020489432,0.550201081479138,0.936259771497294,0.928442573662057,0.932651834034877,0.753457606734817,0.942273000601323,0.955502104630186,0.989176187612748,0.374022850270595,0.00841852074564041,0.0282621767889357,1,0.430547203848467,0.986107179739782,1,0.500389866854284,0.996424726928923,1.0003811101433,0.0239144657800221,0.0127584899796017,1.38209737715709,0.00890737435578317,0.0323588653789607,0.042024518950233,0.0096349647599285,0.047504509921828,0.8315,"Cor.Unique"
