"","job_id","N_size","TT","J","target_loading","loading_quality","R2","sd.lambda","rho","cu_data","fit_cu","cu_model","spec","mu_alpha","mu_beta","var_alpha","var_beta","cov_ab","tau_un","lambda_un","nrep","seed","model","N","nrep_ok","err.perc","phi11.m","phi22.m","phi12.m","cor12.m","k1.m","k2.m","phi11.bias","phi22.bias","phi12.bias","cor12.bias","k1.bias","k2.bias","phi11.rbias","phi22.rbias","phi12.rbias","cor12.rbias","k1.rbias","k2.rbias","phi11.rmse","phi22.rmse","phi12.rmse","cor12.rmse","k1.rmse","k2.rmse","phi11.rel.rmse","phi12.rel.rmse","phi22.rel.rmse","kappa1.rel.rmse","kappa2.rel.rmse","phi11.cov","phi22.cov","phi12.cov","cor12.cov","k1.cov","k2.cov","phi11.power","phi22.power","phi12.power","cor12.power","k1.power","k2.power","chisq.m","df.m","pvalue.chi.m","cfi.m","tli.m","rmsea.m","srmr.m","chisq.sd","cfi.sd","tli.sd","rmsea.sd","srmr.sd","chisq.reject","admissible.m","rho_lab","F_ml"
85,85,500,5,3,0.4,"poor",0.16,0,0,"none",FALSE,"ignored","Correct (no CU)",1,0.125,1,0.2025,0.18,0.1,0.2,2000,123,"sum",500,1830,0.085,0.375623891687494,0.0748440047957862,0.0593451215558029,0.401821633637142,0.899879715377545,0.0746571566670379,0.0156238916874939,0.00194400479578621,-0.00545487844419712,0.0018216336371418,-0.000120284622455032,-0.000342843332962101,0.0433996991319275,0.0266667324524857,-0.0841802229042766,0.0045540840928545,-0.000133649580505591,-0.00457124443949468,0.0992021167410659,0.017140690084186,0.0315758810051362,0.25321022395743,0.0538448317398381,0.0218404011209727,0.27556143539185,0.487282114276792,0.235126064254952,0.0598275908220424,0.291205348279636,0.977049180327869,0.972677595628415,0.980874316939891,0.93551912568306,0.948633879781421,0.956830601092896,0.969398907103825,0.99672131147541,0.379234972677596,0.00109289617486339,1,0.9224043715847,10.1152312411182,10,0.491156660136092,0.99543781586024,0.999819886423189,0.0116607633193648,0.0281558035364345,4.45908476588509,0.00777216934927245,0.0114941313473056,0.0150049407955873,0.00726692412017349,0.0502732240437158,0.915,"Basic",NA
86,86,500,5,3,0.4,"poor",0.16,0,0,"none",TRUE,"modeled","CU overfit",1,0.125,1,0.2025,0.18,0.1,0.2,2000,123,"sum",500,1533,0.2335,0.438187847181602,0.0835566621003023,0.0388364156635812,0.281675918918105,0.900311754210332,0.074774703281206,0.0781878471816016,0.0106566621003023,-0.0259635843364188,-0.118324081081895,0.000311754210331475,-0.000225296718794065,0.217188464393338,0.146181921814846,-0.400672597784241,-0.295810202704737,0.000346393567034972,-0.00300395625058753,0.168085815022166,0.027396203265334,0.0530755881470771,0.329703694206208,0.0540626316458305,0.0222896932853408,0.466905041728238,0.819067718319091,0.375805257411989,0.0600695907175894,0.297195910471211,0.96542726679713,0.966731898238748,0.962818003913894,0.862361382909328,0.946510110893673,0.949119373776908,0.637964774951076,0.798434442270059,0.00848010437051533,0.00848010437051533,1,0.920417482061318,6.09949329264587,6,0.491230004325951,0.996484254044055,0.999697371519176,0.0127998843523218,0.0213985687552846,3.48908983434779,0.00629644423254036,0.0148405070597997,0.0173481156531285,0.00684778762462198,0.0560991519895629,0.7665,"Basic",NA
87,87,500,5,3,0.4,"poor",0.16,0,0.15,"AR1",FALSE,"ignored","CU ignored",1,0.125,1,0.2025,0.18,0.1,0.2,2000,123,"sum",500,2000,0,0.612186742334657,0.109082938590104,-0.00943163116669364,-0.0169819563850093,0.898841158193623,0.0753732297867148,0.252186742334657,0.036182938590104,-0.0742316311666937,-0.416981956385009,-0.00115884180637744,0.000373229786714821,0.70051872870738,0.496336606174267,-1.14554986368354,-1.04245489096252,-0.00128760200708604,0.00497639715619761,0.277644792953744,0.0408027164061585,0.0836287539696181,0.444774745428337,0.0557865565760713,0.0231605822991545,0.771235535982621,1.29056719088917,0.559708043980226,0.0619850628623014,0.308807763988727,0.4045,0.533,0.5075,0.2485,0.9465,0.9455,1,1,0.06,0.091,1,0.9055,19.9179230517667,10,0.120402424464515,0.979368367776742,0.979740444055649,0.0407531660965844,0.0341234171664048,7.66812851571677,0.0149905006641707,0.0155804011956455,0.0189287106426103,0.00720026876273762,0.5405,1,"Cor.Unique",NA
88,88,500,5,3,0.4,"poor",0.16,0,0.15,"AR1",TRUE,"modeled","CU modeled",1,0.125,1,0.2025,0.18,0.1,0.2,2000,123,"sum",500,1525,0.2375,0.427877919924528,0.0829879727540493,0.0409569529758285,0.300187805019357,0.897590200808994,0.0754349205001243,0.0678779199245277,0.0100879727540493,-0.0238430470241715,-0.0998121949806433,-0.00240979919100569,0.00043492050012431,0.188549777568132,0.13838097056309,-0.367948256545856,-0.249530487451608,-0.00267755465667299,0.00579894000165746,0.163267468974908,0.0276766801870621,0.0524090011848171,0.327745545984721,0.056212869467065,0.0231556241222813,0.453520747152521,0.808780882481746,0.379652677463128,0.0624587438522944,0.30874165496375,0.975081967213115,0.962622950819672,0.965245901639344,0.868852459016393,0.944918032786885,0.943606557377049,0.602622950819672,0.787540983606557,0.00786885245901639,0.0104918032786885,1,0.907540983606557,6.08997792057974,6,0.491705293927225,0.997146877304748,0.999727341718938,0.0129841852124076,0.019945287877039,3.53267613312857,0.00518630154187889,0.0121328313199821,0.0172572368947679,0.00640272355850481,0.0439344262295082,0.7625,"Cor.Unique",NA
89,89,500,5,5,0.6708,"vgood",0.45,0,0,"none",FALSE,"ignored","Correct (no CU)",1,0.125,1,0.2025,0.18,0.1,0.2,2000,123,"sum",500,1999,5e-04,1.00305618660876,0.20231846697996,0.179053630489341,0.407703321519434,1.49980997553089,0.124726783620689,0.00305618660876158,-0.000181533020039721,-0.000946369510659357,0.00770332151943422,-0.000190024469112095,-0.000273216379311241,0.00305618660876158,-0.000896459358220843,-0.00525760839255198,0.0192583037985855,-0.000126682979408064,-0.00218573103448993,0.141473999889633,0.0248025635069914,0.0434541753329149,0.123775262550878,0.0630250817458872,0.0262702206869624,0.141473999889633,0.241412085182861,0.122481795096254,0.0420167211639248,0.210161765495699,0.941470735367684,0.944972486243122,0.948474237118559,0.95447723861931,0.946473236618309,0.947973986993497,1,1,0.982991495747874,0.96848424212106,1,0.996498249124562,10.1918948442846,10,0.489302310534449,0.998417745692499,0.999845651542695,0.0120953876764917,0.0244227523581032,4.62883263172986,0.00259394062376363,0.00380378945005265,0.0154721010122378,0.00748302494872698,0.0530265132566283,0.9995,"Basic",NA
90,90,500,5,5,0.6708,"vgood",0.45,0,0,"none",TRUE,"modeled","CU overfit",1,0.125,1,0.2025,0.18,0.1,0.2,2000,123,"sum",500,1933,0.0335,1.01782803209604,0.204618355340697,0.173659507841441,0.411817839201458,1.50000447742118,0.124753326542736,0.0178280320960373,0.00211835534069719,-0.00634049215855881,0.0118178392014582,4.47742117950076e-06,-0.000246673457263646,0.0178280320960373,0.0104610140281343,-0.0352249564364378,0.0295445980036455,2.9849474530005e-06,-0.00197338765810917,0.20260134655323,0.0382109341767749,0.0664188897683668,0.206067422939765,0.0632428319844769,0.0262193345546662,0.20260134655323,0.368993832046482,0.188695971243333,0.0421618879896512,0.209754676437329,0.964821520951888,0.969477496120021,0.963786859803414,0.936885669943094,0.945162959130885,0.948266942576306,1,1,0.709777547853078,0.334195550957062,1,0.996378685980341,6.10371447834779,6,0.493138916524038,0.998811516876247,0.999863165854806,0.0132094520600684,0.018773525874476,3.54141696735642,0.00202480470076331,0.0048515660982514,0.0175631908409818,0.00677338119519081,0.0574236937403,0.9665,"Basic",NA
91,91,500,5,5,0.6708,"vgood",0.45,0,0.15,"AR1",FALSE,"ignored","CU ignored",1,0.125,1,0.2025,0.18,0.1,0.2,2000,123,"sum",500,2000,0,1.09721984944546,0.215151395200783,0.152548550809107,0.320973797245674,1.50062678392521,0.12442134486191,0.0972198494454644,0.0126513952007826,-0.0274514491908931,-0.079026202754326,0.000626783925214683,-0.000578655138090166,0.0972198494454644,0.062476025682877,-0.152508051060517,-0.197565506885815,0.000417855950143122,-0.00462924110472133,0.170201275076579,0.027412689374964,0.0506625028365921,0.131324911144799,0.0628265747033839,0.0268357610863389,0.170201275076579,0.281458349092178,0.135371305555378,0.0418843831355893,0.214686088690711,0.9105,0.9365,0.915,0.859,0.9535,0.95,1,1,0.942,0.91,1,0.995,11.8334712802408,10,0.391838803516973,0.997657928882222,0.998566825986601,0.0172448053023748,0.0246144051774856,5.12035574069508,0.00313687571497086,0.00403896032904369,0.0172690988374826,0.00721721474402418,0.1075,1,"Cor.Unique",NA
92,92,500,5,5,0.6708,"vgood",0.45,0,0.15,"AR1",TRUE,"modeled","CU modeled",1,0.125,1,0.2025,0.18,0.1,0.2,2000,123,"sum",500,1931,0.0345,1.01110311844289,0.203631174618725,0.175775682417641,0.418658942232055,1.5004445949526,0.124430639982096,0.0111031184428909,0.00113117461872452,-0.00422431758235884,0.018658942232055,0.000444594952603739,-0.000569360017903921,0.0111031184428909,0.00558604749987415,-0.0234684310131047,0.0466473555801375,0.000296396635069159,-0.00455488014323137,0.201383203910121,0.0377941617981648,0.0654017047571117,0.205831199752493,0.0629662703074529,0.0267658299244915,0.201383203910121,0.363342804206176,0.18663783604032,0.0419775135383019,0.214126639395932,0.961677887105127,0.966338684619368,0.965820818228897,0.936820300362507,0.953909891248058,0.95080269290523,1,1,0.739513205592957,0.331434489901605,1,0.994821336095287,6.09361756619987,6,0.490256645450267,0.998904915884116,0.999890291112595,0.012870233259252,0.0181580896842172,3.46104351567342,0.00192145060843765,0.00455818435684037,0.0172596423550645,0.00635468754231508,0.0502330398757121,0.9655,"Cor.Unique",NA
93,93,500,5,5,0.4,"poor",0.16,0,0,"none",FALSE,"ignored","Correct (no CU)",1,0.125,1,0.2025,0.18,0.1,0.2,2000,123,"sum",500,1935,0.0325,1.01796009551998,0.204323742949371,0.173778477875123,0.413258024602125,1.49982389652998,0.12470013860156,0.0179600955199837,0.00182374294937085,-0.00622152212487652,0.0132580246021253,-0.000176103470018764,-0.000299861398440371,0.0179600955199837,0.00900613802158445,-0.0345640118048696,0.0331450615053134,-0.000117402313345843,-0.00239889118752297,0.219742343354428,0.0381934654245388,0.0700568925417563,0.212445587719354,0.0779984152317236,0.0319531826988078,0.219742343354428,0.389204958565313,0.188609705800192,0.0519989434878158,0.255625461590463,0.961757105943152,0.957622739018088,0.970542635658915,0.945219638242894,0.94625322997416,0.947286821705426,0.999483204134367,1,0.662015503875969,0.331266149870801,1,0.968992248062015,10.1794050376561,10,0.489980394827644,0.996858410679922,0.999727645677199,0.0118078668110178,0.0273068335893639,4.54916667650308,0.00519874103443098,0.00760101713577784,0.0154297738531564,0.00731180435382944,0.0568475452196382,0.9675,"Basic",NA
94,94,500,5,5,0.4,"poor",0.16,0,0,"none",TRUE,"modeled","CU overfit",1,0.125,1,0.2025,0.18,0.1,0.2,2000,123,"sum",500,1712,0.144,1.09783344172002,0.217531169355983,0.145113521029307,0.358358565800072,1.49895711416841,0.124770283820733,0.097833441720017,0.0150311693559828,-0.0348864789706934,-0.0416414341999284,-0.00104288583159472,-0.000229716179266737,0.097833441720017,0.0742279968196684,-0.193813772059408,-0.104103585499821,-0.000695257221063145,-0.0018377294341339,0.332059051239,0.0589348525042156,0.104952696298767,0.277004061747658,0.0784104653128017,0.0319925313142759,0.332059051239,0.583070534993151,0.291036308662793,0.0522736435418678,0.255940250514207,0.976635514018692,0.973714953271028,0.970210280373832,0.897780373831776,0.943341121495327,0.945093457943925,0.872663551401869,0.952102803738318,0.165303738317757,0.00350467289719626,1,0.969626168224299,6.11205854014193,6,0.493405157969482,0.997584203009867,0.999711126644858,0.0131300782443968,0.0207347122208671,3.5930553885478,0.00428007379781429,0.0100324626948635,0.0176372306378848,0.00703190192283703,0.0630841121495327,0.856,"Basic",NA
95,95,500,5,5,0.4,"poor",0.16,0,0.15,"AR1",FALSE,"ignored","CU ignored",1,0.125,1,0.2025,0.18,0.1,0.2,2000,123,"sum",500,1999,5e-04,1.41475847379258,0.261050909256966,0.0597823995394171,0.113692536213584,1.4989932938044,0.12532739558585,0.414758473792578,0.0585509092569657,-0.120217600460583,-0.286307463786416,-0.00100670619560116,0.000327395585849731,0.414758473792578,0.289140292626991,-0.66787555811435,-0.71576865946604,-0.00067113746373411,0.00261916468679785,0.478634320161714,0.0707277781573454,0.142137794511865,0.319771153206206,0.0821206267940805,0.0348637764986357,0.478634320161714,0.789654413954806,0.349272978554792,0.054747084529387,0.278910211989085,0.585792896448224,0.709854927463732,0.655827913956978,0.424212106053027,0.943471735867934,0.939969984992496,1,1,0.138569284642321,0.0460230115057529,1,0.955977988994497,17.4751268816658,10,0.178834625872028,0.988728857320304,0.989179835076937,0.0341145558605294,0.0308177116766087,7.11897079210983,0.00966481033574474,0.0102872905830519,0.0198037376560907,0.00731701720153136,0.400700350175088,0.9995,"Cor.Unique",NA
96,96,500,5,5,0.4,"poor",0.16,0,0.15,"AR1",TRUE,"modeled","CU modeled",1,0.125,1,0.2025,0.18,0.1,0.2,2000,123,"sum",500,1690,0.155,1.0891437715652,0.216193164585173,0.148384545160899,0.368192839811133,1.49855047835177,0.125379365370118,0.0891437715651993,0.0136931645851728,-0.0316154548391007,-0.0318071601888668,-0.00144952164823245,0.000379365370117881,0.0891437715651993,0.0676205658527052,-0.175641415772782,-0.0795179004721671,-0.000966347765488301,0.00303492296094305,0.332153814663987,0.0582476418623645,0.104583607937849,0.279230621815769,0.0819828884362588,0.0350580340752201,0.332153814663987,0.581020044099159,0.287642675863529,0.0546552589575059,0.280464272601761,0.973372781065089,0.97396449704142,0.969822485207101,0.907100591715976,0.939644970414201,0.93491124260355,0.871597633136095,0.957396449704142,0.171597633136095,0.0029585798816568,1,0.956213017751479,5.9561317262025,6,0.50212803080597,0.998107473442434,1.00014315021649,0.0121446864220646,0.0193886028991432,3.41709228583354,0.00346784669277665,0.00831051369299049,0.016992927925949,0.00649003197785716,0.0455621301775148,0.845,"Cor.Unique",NA
97,97,800,3,3,0.6708,"vgood",0.45,0,0,"none",FALSE,"ignored","Correct (no CU)",1,0.125,1,0.2025,0.18,0.1,0.2,2000,123,"EC_latent",800,1639,0.1805,0.3801606468752,0.0861407704767053,0.0502805366386121,0.34100937717138,0.900442655597776,0.0748248872290242,0.0201606468751998,0.0132407704767053,-0.0145194633613879,-0.0589906228286199,0.000442655597775883,-0.00017511277097581,0.056001796875555,0.181629224646163,-0.224065792614011,-0.14747655707155,0.000491839553084314,-0.00233483694634414,0.0657804601372762,0.0355631716191775,0.0376444059747902,0.277031234918217,0.0349640880713169,0.0229364036507254,0.182723500381323,0.580932190968985,0.487835001634808,0.0388489867459077,0.305818715343005,0.973764490543014,0.967053081147041,0.968883465527761,0.901769371568029,0.955460646735815,0.951799877974375,1,0.521659548505186,0.161683953630262,0.0012202562538133,1,0.906040268456376,38.7327999204456,39,0.508616279951803,0.998385372094872,1.00014046527139,0.00639228474797653,0.0239714157412329,8.74251559634626,0.00261795130937294,0.0039095079155426,0.00816729593795261,0.00363263013769743,0.0500305064063453,0.8195,"Basic",NA
98,98,800,3,3,0.6708,"vgood",0.45,0,0.15,"AR1",FALSE,"ignored","CU ignored",1,0.125,1,0.2025,0.18,0.1,0.2,2000,123,"EC_latent",800,1972,0.014,0.454954543447428,0.12151401797436,0.016833813482559,0.114587933593768,0.898595903587967,0.0753481579530068,0.0949545434474276,0.0486140179743604,-0.047966186517441,-0.285412066406232,-0.00140409641203325,0.000348157953006793,0.263762620687299,0.666858957124285,-0.740218927738287,-0.713530166015581,-0.00156010712448139,0.00464210604009057,0.117990489784811,0.0621338021618319,0.0630968897814204,0.360450742286839,0.0355884259125482,0.0226447883962758,0.327751360513364,0.973717434898464,0.852315530340629,0.0395426954583869,0.301930511950345,0.754056795131846,0.77738336713996,0.804259634888438,0.571501014198783,0.951825557809331,0.953853955375254,1,0.849898580121704,0.0578093306288032,0.024340770791075,1,0.907707910750507,110.856964603757,39,8.14762584984173e-05,0.967250142910122,0.969769362686266,0.0475645597649521,0.0312398207366709,18.8808351748845,0.00869670240830618,0.00802772529997494,0.00638287976110473,0.00329187081508222,1,0.986,"Cor.Unique",NA
99,99,800,3,3,0.4,"poor",0.16,0,0,"none",FALSE,"ignored","Correct (no CU)",1,0.125,1,0.2025,0.18,0.1,0.2,2000,123,"EC_latent",800,1209,0.3955,0.43322852039305,0.113443964729179,0.0144887052274517,0.169907420611471,0.901554863421439,0.0734868290817306,0.07322852039305,0.0405439647291794,-0.0503112947725483,-0.230092579388529,0.00155486342143879,-0.00151317091826939,0.203412556647361,0.556158638260348,-0.776408869946733,-0.575231448471322,0.00172762602382088,-0.0201756122435919,0.138353184257478,0.0699383316902042,0.0823420254206482,0.419066878865107,0.0494833747636944,0.03488830567091,0.384314400715217,1.27071026883716,0.959373548562471,0.054981527515216,0.465177408945467,0.97601323407775,0.977667493796526,0.973531844499586,0.818031430934657,0.948717948717949,0.948717948717949,0.869313482216708,0.15550041356493,0.00496277915632754,0.0297766749379653,1,0.570719602977667,38.7680117977647,39,0.505442675069208,0.990928163632,1.00111387265653,0.00640362746222361,0.0292144588786006,8.72428513589374,0.0146341763159639,0.0225802777665711,0.0081213272792369,0.00361421829316178,0.0471464019851117,0.6045,"Basic",NA
100,100,800,3,3,0.4,"poor",0.16,0,0.15,"AR1",FALSE,"ignored","CU ignored",1,0.125,1,0.2025,0.18,0.1,0.2,2000,123,"EC_latent",800,394,0.803,0.676778119651718,0.19678462232211,-0.0726061456293042,-0.169267365440924,0.898857112540768,0.0774715861879549,0.316778119651718,0.12388462232211,-0.137406145629304,-0.569267365440923,-0.00114288745923164,0.00247158618795491,0.879939221254773,1.69937753528271,-2.12046521032877,-1.42316841360231,-0.00126987495470182,0.0329544825060654,0.338019926537494,0.137348724281328,0.154336099280645,0.596481022590706,0.0499617395130647,0.0346398456663086,0.938944240381928,2.38172992717045,1.88407029192493,0.0555130439034052,0.461864608884115,0.434010152284264,0.766497461928934,0.751269035532995,0.289340101522843,0.944162436548223,0.939086294416244,0.99746192893401,0.703045685279188,0.0634517766497462,0.223350253807107,1,0.604060913705584,110.735102785571,39,0.000163541773388841,0.858190443962192,0.869098871349716,0.0475455124997076,0.0434638769977743,18.1444179276893,0.0346205208745893,0.0319574038842362,0.00622290439670194,0.00363374366266913,1,0.197,"Cor.Unique",NA
101,101,800,3,5,0.6708,"vgood",0.45,0,0,"none",FALSE,"ignored","Correct (no CU)",1,0.125,1,0.2025,0.18,0.1,0.2,2000,123,"EC_latent",800,1705,0.1475,1.0385206993104,0.228899761590731,0.151101259972592,0.363383067439022,1.50053079912936,0.124605952031958,0.0385206993104051,0.0263997615907312,-0.0288987400274082,-0.0366169325609776,0.000530799129362274,-0.000394047968041873,0.0385206993104051,0.130369193040648,-0.160548555707823,-0.0915423314024441,0.000353866086241516,-0.00315238374433498,0.15705174525181,0.0850980003804935,0.0885704643901887,0.251802443615322,0.0550589303228814,0.0349092137230148,0.15705174525181,0.492058135501048,0.420237038916017,0.0367059535485876,0.279273709784119,0.975953079178886,0.973020527859238,0.96950146627566,0.906158357771261,0.95425219941349,0.955425219941349,1,0.618768328445748,0.279178885630499,0.000586510263929619,1,0.941348973607038,114.292892860304,114,0.492553570794375,0.998656214554709,0.999952730890949,0.00528670510921795,0.0261541445002344,15.0001923372309,0.00202092661392733,0.00305734948187505,0.00624359586737317,0.00274390233846081,0.0486803519061584,0.8525,"Basic",NA
102,102,800,3,5,0.6708,"vgood",0.45,0,0.15,"AR1",FALSE,"ignored","CU ignored",1,0.125,1,0.2025,0.18,0.1,0.2,2000,123,"EC_latent",800,1958,0.021,1.16208248587342,0.28493699284383,0.0975443902839452,0.212568845685944,1.4982044555366,0.125400691087887,0.162082485873422,0.0824369928438297,-0.0824556097160548,-0.187431154314056,-0.0017955444634037,0.00040069108788716,0.162082485873422,0.407096260957184,-0.458086720644749,-0.46857788578514,-0.00119702964226913,0.00320552870309728,0.230606874505819,0.123262125356852,0.125384609318115,0.289221402336678,0.0559792499706887,0.0348374890677682,0.230606874505819,0.696581162878416,0.608701853614083,0.0373194999804591,0.278699912542146,0.863125638406537,0.871807967313585,0.880490296220633,0.727783452502554,0.948927477017365,0.950459652706844,1,0.83758937691522,0.149642492339122,0.00510725229826353,1,0.945863125638407,259.39618965443,114,1.28975721538113e-07,0.969138589969629,0.97157501707729,0.0397356160621426,0.0315540400529557,28.3353816000271,0.00606836309273006,0.00558928179593558,0.00391728462208478,0.00239782717446433,1,0.979,"Cor.Unique",NA
103,103,800,3,5,0.4,"poor",0.16,0,0,"none",FALSE,"ignored","Correct (no CU)",1,0.125,1,0.2025,0.18,0.1,0.2,2000,123,"EC_latent",800,1435,0.2825,1.1271200591071,0.28166720697618,0.0889121764605988,0.243902790893396,1.50091490051041,0.123686145173885,0.127120059107099,0.0791672069761799,-0.0910878235394011,-0.156097209106604,0.000914900510412865,-0.0013138548261148,0.127120059107099,0.39094917025274,-0.506043464107784,-0.39024302276651,0.000609933673608577,-0.0105108386089184,0.282053713509789,0.150849907047197,0.165616407232095,0.351507505315033,0.0699669637944198,0.0481041484841224,0.282053713509789,0.920091151289414,0.74493781257875,0.0466446425296132,0.384833187872979,0.963066202090592,0.968641114982578,0.97212543554007,0.852961672473868,0.95191637630662,0.958188153310105,0.994425087108014,0.287108013937282,0.00418118466898955,0.0125435540069686,1,0.715679442508711,114.117792916281,114,0.496580420761382,0.993189151141808,1.00017013227372,0.0052347798589376,0.0313419972406891,15.1078903686224,0.0102956340057267,0.016002085781925,0.00624678683474982,0.00237467397590113,0.0536585365853659,0.7175,"Basic",NA
104,104,800,3,5,0.4,"poor",0.16,0,0.15,"AR1",FALSE,"ignored","CU ignored",1,0.125,1,0.2025,0.18,0.1,0.2,2000,123,"EC_latent",800,1358,0.321,1.63546300495311,0.482273629605792,-0.120520743666819,-0.100977928545069,1.4970089041896,0.126653663175715,0.635463004953109,0.279773629605792,-0.300520743666819,-0.500977928545069,-0.0029910958104036,0.00165366317571512,0.635463004953109,1.3815981708928,-1.66955968703788,-1.25244482136267,-0.0019940638736024,0.0132293054057209,0.697848114741998,0.312250934172145,0.34382820781031,0.538361119912984,0.0725966442459058,0.0501167517918702,0.697848114741998,1.91015671005728,1.54197992183775,0.0483977628306039,0.400934014334962,0.448453608247423,0.640648011782032,0.642857142857143,0.293814432989691,0.936671575846834,0.936671575846834,1,0.860088365243004,0.0751104565537555,0.192930780559647,1,0.736377025036819,258.940958320173,114,1.17005274475115e-07,0.866928684251185,0.877434314441881,0.0396747224300025,0.0427195286798064,28.1233195161664,0.0254217830311127,0.0234148001602354,0.00389775337316711,0.00243014199170597,1,0.679,"Cor.Unique",NA
105,105,800,5,3,0.6708,"vgood",0.45,0,0,"none",FALSE,"ignored","Correct (no CU)",1,0.125,1,0.2025,0.18,0.1,0.2,2000,123,"EC_latent",800,2000,0,0.358520701707961,0.0728390816292118,0.0649426334772187,0.410788789047428,0.899006960824104,0.0754010766517506,-0.00147929829203948,-6.09183707882283e-05,0.000142633477218689,0.0107887890474282,-0.00099303917589638,0.000401076651750587,-0.00410916192233188,-0.00083564294634058,0.00220113390769582,0.0269719726185705,-0.00110337686210709,0.00534768869000783,0.0437394626017544,0.0079108463884757,0.0138143673938347,0.113599612162631,0.0311560172246796,0.0130315335837372,0.121498507227095,0.213184682003621,0.10851641136455,0.0346177969163107,0.173753781116496,0.9435,0.942,0.96,0.9525,0.9465,0.957,1,1,0.996,0.993,1,1,118.514313637428,118,0.491652352323416,0.998841491732349,0.999924874933832,0.00527787012081836,0.0279295621873773,15.5352739359783,0.00175363300502814,0.00249876581125491,0.00634884405009606,0.00351629829473521,0.0605,1,"Basic",NA
106,106,800,5,3,0.6708,"vgood",0.45,0,0,"none",TRUE,"modeled","CU overfit",1,0.125,1,0.2025,0.18,0.1,0.2,2000,123,"EC_latent",800,2000,0,0.358494650528837,0.0728299338022198,0.064957252763499,0.411316036968556,0.899000532272438,0.0753979469283462,-0.00150534947116296,-7.00661977801754e-05,0.000157252763499018,0.0113160369685555,-0.000999467727562548,0.000397946928346164,-0.004181526308786,-0.000961127541566192,0.00242674017745398,0.0282900924213888,-0.00111051969729172,0.00530595904461552,0.0444369630839183,0.00801369897042023,0.0140308407859651,0.115874172169578,0.0311552077426605,0.0130311235711755,0.12343600856644,0.216525320771067,0.109927283544859,0.034616897491845,0.17374831428234,0.944,0.9435,0.961,0.957,0.947,0.956,1,1,0.996,0.991,1,1,106.4837713252,106,0.491136990406662,0.9989175831374,0.999919362161819,0.00539280511825587,0.02732418245636,14.5130411491084,0.00164141902205671,0.00259813433128745,0.0064632979404773,0.00355628319741006,0.055,1,"Basic",NA
107,107,800,5,3,0.6708,"vgood",0.45,0,0.15,"AR1",FALSE,"ignored","CU ignored",1,0.125,1,0.2025,0.18,0.1,0.2,2000,123,"EC_latent",800,2000,0,0.419162820581003,0.0809682048177763,0.0476836306992237,0.264488074069448,0.89950838439949,0.0752474622383553,0.0591628205810025,0.00806820481777626,-0.0171163693007763,-0.135511925930552,-0.000491615600510234,0.000247462238355256,0.164341168280563,0.110674963206807,-0.26414150155519,-0.33877981482638,-0.000546239556122482,0.00329949651140341,0.0741970540565591,0.0113337842424641,0.0221469468076111,0.163129938184663,0.0315542023861932,0.0134619218668295,0.206102927934886,0.341773870487825,0.155470291391826,0.035060224873548,0.179492291557727,0.756,0.843,0.7795,0.6495,0.952,0.956,1,1,0.918,0.877,1,1,271.753944413278,118,3.61301687653692e-07,0.973430455162112,0.976357608406964,0.0401728131515875,0.0326172249211725,29.0917791456108,0.00506952609864166,0.00451101898607944,0.00386030382457789,0.00306784677036088,1,1,"Cor.Unique",NA
108,108,800,5,3,0.6708,"vgood",0.45,0,0.15,"AR1",TRUE,"modeled","CU modeled",1,0.125,1,0.2025,0.18,0.1,0.2,2000,123,"EC_latent",800,2000,0,0.360773883059188,0.0729285180801459,0.0643869196861498,0.406748048080785,0.899472654181574,0.0752615368377303,0.000773883059187899,2.85180801458554e-05,-0.0004130803138502,0.00674804808078477,-0.00052734581842582,0.000261536837730248,0.00214967516441083,0.000391194515032309,-0.00637469620139198,0.0168701202019619,-0.000585939798250911,0.0034871578364033,0.0458394162371665,0.00821334552342516,0.014475118734159,0.118709952927728,0.0315500798977279,0.0134552108074949,0.127331711769907,0.223381461946898,0.112665919388548,0.0350556443308088,0.179402810766599,0.9535,0.9485,0.951,0.945,0.9525,0.957,1,1,0.99,0.9805,1,1,107.049359184214,106,0.478421968389892,0.998903055220595,0.999827340812484,0.00571399269040743,0.0270598834227508,14.6749805107918,0.00160067120183898,0.00251536854871055,0.00651357268209674,0.00345358080647639,0.0565,1,"Cor.Unique",NA
109,109,800,5,3,0.4,"poor",0.16,0,0,"none",FALSE,"ignored","Correct (no CU)",1,0.125,1,0.2025,0.18,0.1,0.2,2000,123,"EC_latent",800,1854,0.073,0.362943972107759,0.073402104706531,0.0633465076807116,0.425708789120819,0.898752441167674,0.0755490699076575,0.00294397210775857,0.000502104706531003,-0.00145349231928842,0.0257087891208191,-0.00124755883232584,0.000549069907657448,0.00817770029932936,0.0068875817082442,-0.0224304370260559,0.0642719728020478,-0.00138617648036205,0.00732093210209931,0.0808375215484866,0.0137860377488647,0.0263799220791047,0.229335831095573,0.0415764300642079,0.0171480009556803,0.224548670968018,0.407097562949147,0.18910888544396,0.0461960334046755,0.228640012742404,0.964940668824164,0.959007551240561,0.976267529665588,0.95361380798274,0.95631067961165,0.957389428263215,0.998381877022654,1,0.60571736785329,0.154800431499461,1,0.991909385113269,118.459249488962,118,0.492910159294953,0.995255734993105,0.999794435225978,0.00530383749891211,0.0320898317670273,15.5199750243047,0.00718338283810964,0.0103372951492854,0.00630513445197028,0.00265986234737337,0.0544768069039914,0.927,"Basic",NA
